,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,
2023-08-10,2524.949951171875,2550.0,2508.449951171875,2536.449951171875,2527.521728515625,7735299,3450.0,3464.89990234375,3430.050048828125,3442.10009765625,3392.722412109375,1096701,1391.5999755859375,1395.800048828125,1385.5999755859375,1389.0999755859375,1371.349853515625,3873025
2023-08-11,2532.449951171875,2558.85009765625,2512.35009765625,2547.14990234375,2538.183837890625,11089665,3438.10009765625,3466.64990234375,3414.0,3448.800048828125,3399.326416015625,1679974,1392.0,1396.8499755859375,1367.050048828125,1371.8499755859375,1354.3203125,5783517
2023-08-14,2539.0,2582.300048828125,2525.0,2577.25,2568.177978515625,4787906,3440.699951171875,3455.0,3411.0,3449.85009765625,3400.361328125,1190425,1371.8499755859375,1395.0,1365.5999755859375,1393.550048828125,1375.7430419921875,4304135
2023-08-16,2551.0,2582.800048828125,2551.0,2575.14990234375,2566.08544921875,5101556,3450.0,3466.0,3435.199951171875,3458.39990234375,3408.788330078125,1328445,1410.800048828125,1419.949951171875,1405.4000244140625,1418.5,1400.3741455078125,7735313
2023-08-17,2567.10009765625,2578.10009765625,2532.85009765625,2538.0,2529.066162109375,6836872,3455.0,3460.800048828125,3413.199951171875,3435.75,3386.463623046875,1843241,1420.0,1420.0,1406.0,1411.550048828125,1393.5130615234375,5618346
2023-08-18,2531.25,2577.60009765625,2508.550048828125,2556.800048828125,2547.800048828125,9319989,3410.0,3410.0,3356.5,3367.10009765625,3318.79833984375,2526749,1403.699951171875,1408.699951171875,1386.1500244140625,1388.800048828125,1371.0537109375,5134103
2023-08-21,2539.949951171875,2555.449951171875,2515.64990234375,2520.0,2520.0,4610873,3375.0,3409.75,3372.0,3401.64990234375,3352.8525390625,1375579,1389.75,1407.0,1387.1500244140625,1405.4000244140625,1387.441650390625,3032722
2023-08-22,2516.89990234375,2537.949951171875,2499.0,2519.39990234375,2519.39990234375,3856522,3400.0,3411.0,3365.050048828125,3382.14990234375,3333.63232421875,1222012,1404.699951171875,1406.050048828125,1396.6500244140625,1403.75,1385.8126220703125,2890714
2023-08-23,2524.199951171875,2542.85009765625,2516.949951171875,2522.199951171875,2522.199951171875,4758976,3388.0,3402.0,3376.0,3398.25,3349.501708984375,1330046,1416.0,1416.5999755859375,1405.6500244140625,1407.949951171875,1389.958984375,2559125
2023-08-24,2539.89990234375,2539.89990234375,2471.0,2479.800048828125,2479.800048828125,7070010,3408.0,3413.050048828125,3378.10009765625,3387.75,3339.152099609375,1152881,1421.5,1425.050048828125,1414.449951171875,1423.5999755859375,1405.408935546875,5171963
2023-08-25,2456.0,2505.0,2442.60009765625,2468.35009765625,2468.35009765625,11111200,3375.0,3385.800048828125,3350.25,3381.300048828125,3332.794677734375,1158046,1413.0,1422.5,1411.4000244140625,1420.0999755859375,1401.9537353515625,4307172
2023-08-28,2472.0,2484.0,2431.10009765625,2443.75,2443.75,6290413,3394.0,3394.0,3360.10009765625,3375.550048828125,3327.127197265625,1037485,1420.0999755859375,1424.800048828125,1411.4000244140625,1415.6500244140625,1397.5606689453125,3133464
2023-08-29,2452.050048828125,2453.449951171875,2408.14990234375,2420.35009765625,2420.35009765625,8438322,3381.050048828125,3389.550048828125,3365.0,3376.14990234375,3327.718505859375,944517,1424.0,1424.4000244140625,1415.300048828125,1417.6500244140625,1399.5350341796875,3074444
2023-08-30,2432.0,2443.0,2415.0,2418.050048828125,2418.050048828125,6084473,3398.0,3408.10009765625,3383.050048828125,3390.949951171875,3342.30615234375,1188200,1427.0,1436.6500244140625,1424.0,1435.1500244140625,1416.8114013671875,3070887
2023-08-31,2423.0,2425.0,2399.89990234375,2407.0,2407.0,10819300,3401.0,3417.39990234375,3343.64990234375,3356.800048828125,3308.646240234375,3417652,1435.1500244140625,1444.9000244140625,1428.6500244140625,1435.449951171875,1417.1075439453125,9792735
2023-09-01,2406.550048828125,2425.64990234375,2401.64990234375,2412.64990234375,2412.64990234375,9056421,3366.0,3389.0,3356.800048828125,3379.199951171875,3330.724609375,1277950,1430.949951171875,1446.0,1428.199951171875,1443.8499755859375,1425.4002685546875,3582133
2023-09-04,2412.64990234375,2423.64990234375,2405.300048828125,2410.699951171875,2410.699951171875,4673813,3378.0,3432.85009765625,3370.050048828125,3418.5,3369.461181640625,1828332,1443.0,1470.0,1434.699951171875,1465.0999755859375,1446.378662109375,4609014
2023-09-05,2420.0,2433.949951171875,2412.449951171875,2423.60009765625,2423.60009765625,4337938,3420.0,3447.0,3405.14990234375,3429.35009765625,3380.155517578125,1501842,1465.0,1480.050048828125,1456.5,1478.9000244140625,1460.00244140625,5496840
2023-09-06,2421.10009765625,2436.14990234375,2417.25,2428.699951171875,2428.699951171875,4100185,3434.0,3443.89990234375,3398.10009765625,3429.89990234375,3380.697509765625,1314818,1481.9000244140625,1482.9000244140625,1463.300048828125,1477.449951171875,1458.57080078125,5075786
2023-09-07,2421.699951171875,2438.25,2411.0,2432.0,2432.0,6826286,3430.800048828125,3460.0,3422.300048828125,3455.25,3405.68359375,1885092,1470.5999755859375,1473.4000244140625,1462.050048828125,1466.199951171875,1447.464599609375,4411743
2023-09-08,2440.0,2456.0,2422.949951171875,2448.199951171875,2448.199951171875,11554644,3455.25,3465.0,3435.050048828125,3441.89990234375,3392.525390625,1518917,1463.5,1474.75,1460.199951171875,1469.5999755859375,1450.8211669921875,3125838
2023-09-11,2452.0,2476.85009765625,2452.0,2474.60009765625,2474.60009765625,6635537,3462.0,3485.699951171875,3445.0,3480.64990234375,3430.719482421875,1783604,1469.5999755859375,1478.050048828125,1464.5,1476.449951171875,1457.5836181640625,4182226
2023-09-12,2483.0,2483.0,2435.949951171875,2438.85009765625,2438.85009765625,8127833,3492.0,3589.89990234375,3483.0,3580.800048828125,3529.432861328125,4476016,1482.5,1504.0,1477.0999755859375,1501.0999755859375,1481.918701171875,6793161
2023-09-13,2440.0,2462.64990234375,2426.25,2451.050048828125,2451.050048828125,6401669,3571.10009765625,3588.85009765625,3545.0,3567.85009765625,3516.668701171875,1754929,1505.0,1505.0,1488.6500244140625,1498.3499755859375,1479.203857421875,4804686
2023-09-14,2460.0,2465.800048828125,2445.0,2453.300048828125,2453.300048828125,4604818,3570.050048828125,3597.699951171875,3545.60009765625,3560.050048828125,3508.980712890625,2604721,1505.0,1512.550048828125,1499.1500244140625,1506.949951171875,1487.69384765625,6444213
2023-09-15,2468.0,2468.0,2449.5,2457.85009765625,2457.85009765625,12734296,3567.85009765625,3607.35009765625,3562.449951171875,3598.300048828125,3546.681640625,2952897,1518.0,1518.4000244140625,1509.0,1511.5999755859375,1492.2845458984375,8657816
2023-09-18,2440.050048828125,2451.0,2432.050048828125,2436.449951171875,2436.449951171875,3758150,3580.050048828125,3619.300048828125,3575.25,3606.14990234375,3554.4189453125,1395753,1504.9000244140625,1504.9000244140625,1488.0,1491.800048828125,1472.737548828125,3991916
2023-09-20,2423.050048828125,2427.60009765625,2355.0,2382.14990234375,2382.14990234375,28540942,3580.0,3625.0,3580.0,3606.050048828125,3554.320556640625,1649396,1476.199951171875,1495.0999755859375,1476.199951171875,1490.25,1471.2073974609375,4169337
2023-09-21,2374.949951171875,2390.10009765625,2360.0,2364.800048828125,2364.800048828125,6113091,3588.550048828125,3605.0,3528.0,3585.300048828125,3533.868408203125,2004073,1486.550048828125,1504.550048828125,1476.0,1501.75,1482.5604248046875,6779195
2023-09-22,2376.0,2382.449951171875,2350.0,2354.949951171875,2354.949951171875,9588393,3584.0,3633.75,3565.050048828125,3603.64990234375,3551.955078125,1989083,1491.9000244140625,1506.949951171875,1485.199951171875,1496.1500244140625,1477.031982421875,5455613
2023-09-25,2350.39990234375,2360.699951171875,2335.10009765625,2340.449951171875,2340.449951171875,7127442,3602.5,3620.0,3558.64990234375,3577.14990234375,3525.835205078125,1238778,1489.8499755859375,1489.8499755859375,1471.550048828125,1474.1500244140625,1455.3131103515625,4217863
2023-09-26,2338.550048828125,2350.199951171875,2335.60009765625,2342.5,2342.5,5043891,3567.60009765625,3594.949951171875,3536.0,3585.699951171875,3534.262451171875,1726062,1479.1500244140625,1479.9000244140625,1459.0,1460.6500244140625,1441.985595703125,3996528
2023-09-27,2343.5,2371.800048828125,2338.5,2368.89990234375,2368.89990234375,5861389,3590.0,3614.0,3555.699951171875,3589.300048828125,3537.81103515625,1541134,1456.0,1469.5999755859375,1450.050048828125,1467.0,1448.25439453125,3863586
2023-09-28,2383.0,2383.0,2325.0,2334.10009765625,2334.10009765625,7259173,3600.0,3602.800048828125,3527.35009765625,3536.75,3486.014892578125,1755753,1467.9000244140625,1472.5999755859375,1435.0,1439.449951171875,1421.056396484375,5814602
2023-09-29,2341.800048828125,2369.10009765625,2334.10009765625,2345.0,2345.0,6171007,3537.199951171875,3568.449951171875,3505.550048828125,3528.60009765625,3477.981689453125,2243791,1432.0999755859375,1446.800048828125,1416.0,1435.449951171875,1417.1075439453125,6068968
2023-10-03,2329.949951171875,2335.60009765625,2316.0,2318.14990234375,2318.14990234375,4429528,3534.199951171875,3534.199951171875,3480.10009765625,3513.85009765625,3463.443359375,1948148,1436.050048828125,1437.0,1420.300048828125,1434.0,1415.6761474609375,4181867
2023-10-04,2309.0,2319.0,2295.10009765625,2314.14990234375,2314.14990234375,5143193,3486.300048828125,3548.0,3477.300048828125,3537.75,3487.000244140625,1788138,1425.0,1449.949951171875,1418.199951171875,1444.3499755859375,1425.893798828125,4510406
2023-10-05,2319.25,2329.39990234375,2309.0,2314.10009765625,2314.10009765625,5476841,3554.0,3624.0,3551.199951171875,3589.35009765625,3537.8603515625,2990768,1452.0,1475.6500244140625,1450.199951171875,1463.449951171875,1444.749755859375,7384621
2023-10-06,2317.050048828125,2324.800048828125,2312.050048828125,2318.0,2318.0,2715513,3591.0,3634.949951171875,3575.050048828125,3621.39990234375,3569.4501953125,2075691,1469.5,1484.5,1463.300048828125,1478.699951171875,1459.804931640625,3598672
2023-10-09,2308.10009765625,2311.949951171875,2295.0,2298.25,2298.25,3788439,3645.050048828125,3679.0,3631.0,3638.35009765625,3586.157470703125,4233074,1464.9000244140625,1491.0,1462.199951171875,1475.449951171875,1456.596435546875,3567552
2023-10-10,2306.550048828125,2317.89990234375,2303.75,2308.39990234375,2308.39990234375,5118016,3640.050048828125,3648.0,3601.35009765625,3628.89990234375,3576.8427734375,1848148,1483.9000244140625,1497.0,1469.0999755859375,1495.1500244140625,1476.0447998046875,5688951
2023-10-11,2314.449951171875,2349.699951171875,2313.0,2345.050048828125,2345.050048828125,4907059,3650.0,3650.0,3605.0,3609.89990234375,3558.115234375,2426417,1497.0,1518.25,1481.449951171875,1494.4000244140625,1475.3043212890625,7220129
2023-10-12,2343.85009765625,2359.35009765625,2338.14990234375,2349.39990234375,2349.39990234375,6277225,3575.0,3588.64990234375,3538.10009765625,3542.550048828125,3491.731689453125,4241281,1491.9000244140625,1504.4000244140625,1452.0,1465.5,1446.7735595703125,11081662
2023-10-13,2340.0,2357.5,2329.14990234375,2349.300048828125,2349.300048828125,5075158,3530.0,3577.0,3525.0,3570.85009765625,3519.625732421875,2890357,1405.0,1438.0,1400.0,1431.1500244140625,1412.862548828125,17973439
2023-10-16,2345.0,2354.550048828125,2336.0,2344.050048828125,2344.050048828125,2964518,3566.0,3574.64990234375,3519.10009765625,3524.050048828125,3473.496826171875,1671104,1432.0999755859375,1443.5999755859375,1430.0,1434.1500244140625,1415.82421875,4850745
2023-10-17,2356.0,2359.699951171875,2341.300048828125,2355.25,2355.25,3964090,3530.0,3534.14990234375,3503.35009765625,3507.050048828125,3456.74072265625,1672065,1440.25,1453.3499755859375,1438.050048828125,1442.449951171875,1424.01806640625,3923764
2023-10-18,2355.25,2367.0,2321.0,2324.0,2324.0,4459160,3511.0,3522.699951171875,3484.0,3487.25,3437.224853515625,1408245,1442.0,1454.0,1438.3499755859375,1440.550048828125,1422.1424560546875,4264837
2023-10-19,2312.0,2321.800048828125,2301.0,2306.14990234375,2306.14990234375,6016278,3469.5,3476.85009765625,3451.89990234375,3455.64990234375,3414.891357421875,1514545,1426.0999755859375,1439.6500244140625,1426.0999755859375,1433.6500244140625,1415.33056640625,6795691
2023-10-20,2300.0,2314.699951171875,2296.300048828125,2299.10009765625,2299.10009765625,4456656,3450.39990234375,3499.5,3444.050048828125,3494.550048828125,3453.33251953125,1481211,1430.0,1438.5,1425.25,1427.25,1409.0123291015625,3928622
2023-10-23,2290.0,2306.25,2255.25,2263.199951171875,2263.199951171875,3926981,3473.0,3478.949951171875,3401.300048828125,3410.14990234375,3369.927978515625,1106272,1425.5999755859375,1432.3499755859375,1405.25,1408.6500244140625,1390.6500244140625,2636516
2023-10-25,2250.050048828125,2281.199951171875,2243.0,2257.949951171875,2257.949951171875,5810344,3390.5,3425.0,3377.199951171875,3390.10009765625,3350.114501953125,1518537,1399.0,1402.550048828125,1361.300048828125,1370.050048828125,1370.050048828125,6940777
2023-10-26,2251.0,2258.0,2220.300048828125,2226.5,2226.5,7611267,3368.050048828125,3373.699951171875,3330.0,3336.75,3297.393798828125,1984471,1355.050048828125,1374.0,1353.0999755859375,1359.449951171875,1359.449951171875,6357656
2023-10-27,2240.0,2273.5,2235.949951171875,2265.800048828125,2265.800048828125,5885542,3350.0,3362.0,3337.0,3350.949951171875,3311.426025390625,1108851,1363.6500244140625,1385.0,1363.6500244140625,1380.3499755859375,1380.3499755859375,4634358
2023-10-30,2274.0,2325.0,2269.949951171875,2312.5,2312.5,8406652,3350.0,3382.85009765625,3333.75,3378.550048828125,3338.700927734375,910972,1380.3499755859375,1380.3499755859375,1363.0999755859375,1377.050048828125,1377.050048828125,2667696
2023-10-31,2328.0,2328.0,2282.89990234375,2287.89990234375,2287.89990234375,6404219,3399.0,3399.0,3350.050048828125,3368.75,3329.016357421875,999811,1379.949951171875,1381.1500244140625,1363.0,1368.4000244140625,1368.4000244140625,3451595
2023-11-01,2289.14990234375,2317.5,2275.199951171875,2297.39990234375,2297.39990234375,5154595,3355.0,3371.60009765625,3311.0,3330.64990234375,3291.365478515625,1563475,1373.050048828125,1377.449951171875,1351.6500244140625,1354.1500244140625,1354.1500244140625,3090672
2023-11-02,2313.949951171875,2324.300048828125,2307.949951171875,2320.199951171875,2320.199951171875,5281052,3343.199951171875,3375.949951171875,3343.199951171875,3360.10009765625,3320.468505859375,1245384,1370.0,1376.300048828125,1361.6500244140625,1370.1500244140625,1370.1500244140625,3758060
2023-11-03,2327.199951171875,2334.949951171875,2315.75,2319.699951171875,2319.699951171875,4425078,3382.0,3387.89990234375,3344.300048828125,3350.89990234375,3311.376708984375,1402598,1380.050048828125,1392.0,1377.75,1389.050048828125,1389.050048828125,3349045
2023-11-06,2332.300048828125,2340.0,2325.60009765625,2339.0,2339.0,5323652,3375.0,3392.300048828125,3359.0,3380.25,3340.380615234375,1099852,1393.9000244140625,1407.25,1390.800048828125,1403.300048828125,1403.300048828125,2736381
2023-11-07,2334.050048828125,2339.10009765625,2319.550048828125,2323.800048828125,2323.800048828125,3480102,3378.0,3404.14990234375,3366.0,3370.449951171875,3330.6962890625,1191144,1400.0,1405.9000244140625,1394.8499755859375,1404.300048828125,1404.300048828125,2272209
2023-11-08,2332.0,2341.0,2321.75,2335.89990234375,2335.89990234375,3942247,3371.449951171875,3401.949951171875,3369.550048828125,3381.550048828125,3341.665283203125,992899,1405.0,1405.0,1386.449951171875,1391.0,1391.0,3550635
2023-11-09,2335.85009765625,2335.89990234375,2304.199951171875,2310.550048828125,2310.550048828125,7256805,3390.10009765625,3391.5,3342.050048828125,3347.449951171875,3307.967529296875,2112352,1395.9000244140625,1397.5,1370.050048828125,1374.800048828125,1374.800048828125,5498051
2023-11-10,2305.550048828125,2316.35009765625,2298.050048828125,2314.89990234375,2314.89990234375,3867477,3338.0,3347.449951171875,3322.35009765625,3333.449951171875,3294.1328125,1338557,1369.949951171875,1373.1500244140625,1361.0,1368.8499755859375,1368.8499755859375,2943649
2023-11-13,2322.89990234375,2324.60009765625,2311.699951171875,2314.60009765625,2314.60009765625,1927405,3356.0,3356.0,3327.0,3331.550048828125,3292.255126953125,1030990,1379.8499755859375,1382.449951171875,1370.8499755859375,1373.550048828125,1373.550048828125,3462092
2023-11-15,2340.0,2361.949951171875,2327.0,2356.449951171875,2356.449951171875,6110324,3383.10009765625,3413.0,3356.050048828125,3404.300048828125,3364.147216796875,2059802,1399.0,1414.0,1393.0,1410.5,1410.5,8551860
2023-11-16,2351.10009765625,2374.14990234375,2346.949951171875,2360.699951171875,2360.699951171875,6567455,3430.050048828125,3529.35009765625,3414.199951171875,3497.85009765625,3456.59375,3951984,1416.0999755859375,1453.4000244140625,1410.5999755859375,1444.9000244140625,1444.9000244140625,6673907
2023-11-17,2352.89990234375,2373.25,2352.050048828125,2355.550048828125,2355.550048828125,3879317,3497.85009765625,3524.5,3492.550048828125,3502.449951171875,3461.139404296875,2021292,1441.050048828125,1451.0,1435.050048828125,1437.550048828125,1437.550048828125,4901251
2023-11-20,2348.550048828125,2358.39990234375,2336.39990234375,2349.35009765625,2349.35009765625,2245093,3491.25,3533.89990234375,3491.25,3519.60009765625,3478.087158203125,1475621,1442.0,1452.0,1433.6500244140625,1436.5999755859375,1436.5999755859375,3584210
2023-11-21,2366.0,2388.0,2360.199951171875,2378.89990234375,2378.89990234375,4107225,3519.60009765625,3539.050048828125,3501.0,3510.199951171875,3468.7978515625,1807236,1442.0,1450.0,1436.75,1439.0,1439.0,3793135
2023-11-22,2375.0,2394.449951171875,2372.199951171875,2388.199951171875,2388.199951171875,4267407,3500.0,3532.64990234375,3481.10009765625,3530.14990234375,3488.512451171875,1798051,1436.199951171875,1458.949951171875,1436.199951171875,1457.800048828125,1457.800048828125,3108786
2023-11-23,2388.199951171875,2400.0,2388.199951171875,2395.5,2395.5,4265771,3530.0,3544.0,3500.0,3508.25,3466.870849609375,2729804,1467.9000244140625,1467.9000244140625,1447.699951171875,1449.25,1449.25,3186928
2023-11-24,2391.60009765625,2402.60009765625,2391.050048828125,2393.89990234375,2393.89990234375,3374743,3494.25,3504.550048828125,3453.0,3457.10009765625,3416.32421875,1989733,1445.550048828125,1452.6500244140625,1433.8499755859375,1437.4000244140625,1437.4000244140625,2973195
2023-11-28,2393.89990234375,2399.699951171875,2375.25,2394.39990234375,2394.39990234375,6896087,3457.10009765625,3481.25,3433.0,3470.14990234375,3429.22021484375,1689195,1444.0,1445.0,1427.050048828125,1442.699951171875,1442.699951171875,3755373
2023-11-29,2408.0,2411.949951171875,2398.050048828125,2400.699951171875,2400.699951171875,6265653,3481.0,3518.0,3475.800048828125,3513.75,3472.30615234375,1441634,1451.0999755859375,1460.699951171875,1449.800048828125,1459.5999755859375,1459.5999755859375,3875778
2023-11-30,2394.699951171875,2400.699951171875,2369.89990234375,2377.449951171875,2377.449951171875,14219992,3499.449951171875,3516.64990234375,3481.0,3487.60009765625,3446.464599609375,3266235,1453.25,1460.6500244140625,1449.550048828125,1455.1500244140625,1455.1500244140625,10120867
2023-12-01,2378.0,2396.39990234375,2377.60009765625,2394.300048828125,2394.300048828125,7171421,3500.0,3516.949951171875,3490.050048828125,3511.64990234375,3470.230712890625,1172141,1459.9000244140625,1459.9000244140625,1446.1500244140625,1452.300048828125,1452.300048828125,3489187
2023-12-04,2450.0,2450.0,2398.60009765625,2420.199951171875,2420.199951171875,7795495,3544.64990234375,3547.800048828125,3498.0,3512.449951171875,3471.021240234375,1625213,1460.449951171875,1471.9000244140625,1449.300048828125,1464.3499755859375,1464.3499755859375,5511948
2023-12-05,2439.0,2440.85009765625,2421.64990234375,2437.75,2437.75,6346812,3538.0,3538.0,3502.800048828125,3531.60009765625,3489.945556640625,1377656,1465.800048828125,1466.9000244140625,1442.0,1453.949951171875,1453.949951171875,5123039
2023-12-06,2447.10009765625,2472.949951171875,2435.0,2461.10009765625,2461.10009765625,8211221,3532.60009765625,3612.85009765625,3525.14990234375,3604.10009765625,3561.59033203125,1896572,1456.75,1477.0,1451.050048828125,1474.300048828125,1474.300048828125,5269178
2023-12-07,2460.0,2460.949951171875,2442.0,2457.050048828125,2457.050048828125,4071048,3605.0,3630.550048828125,3591.699951171875,3614.89990234375,3572.262939453125,1967653,1472.8499755859375,1472.8499755859375,1461.800048828125,1465.9000244140625,1465.9000244140625,4424453
2023-12-08,2463.85009765625,2476.699951171875,2445.0,2455.75,2455.75,5102447,3633.0,3645.0,3602.050048828125,3626.699951171875,3583.923583984375,1641155,1470.4000244140625,1494.699951171875,1466.25,1491.1500244140625,1491.1500244140625,6323433
2023-12-11,2456.0,2467.60009765625,2452.39990234375,2459.35009765625,2459.35009765625,3533069,3622.89990234375,3653.0,3615.0,3642.89990234375,3599.932861328125,1102503,1490.0,1498.0,1482.0,1488.5,1488.5,3862018
2023-12-12,2460.0,2464.949951171875,2420.14990234375,2424.050048828125,2424.050048828125,4598562,3638.949951171875,3698.39990234375,3631.0,3672.10009765625,3628.78857421875,2236866,1477.5,1490.0,1467.6500244140625,1476.050048828125,1476.050048828125,6103494
2023-12-13,2422.0,2438.35009765625,2406.300048828125,2433.949951171875,2433.949951171875,5015591,3643.550048828125,3650.0,3563.0,3593.550048828125,3551.164794921875,3850968,1476.0,1476.050048828125,1433.1500244140625,1449.0,1449.0,8549258
2023-12-14,2454.0,2474.949951171875,2442.64990234375,2464.14990234375,2464.14990234375,8486177,3630.0,3678.0,3627.60009765625,3667.25,3623.99560546875,3290396,1463.4000244140625,1511.0,1461.3499755859375,1501.449951171875,1501.449951171875,12489858
2023-12-15,2478.0,2500.0,2470.050048828125,2495.60009765625,2495.60009765625,7966076,3666.699951171875,3895.949951171875,3666.699951171875,3861.0,3815.46044921875,8531230,1523.050048828125,1588.550048828125,1521.0,1578.4000244140625,1578.4000244140625,18395389
2023-12-18,2495.60009765625,2534.89990234375,2490.949951171875,2521.0,2521.0,7082594,3858.10009765625,3929.0,3830.14990234375,3859.199951171875,3813.681640625,2521612,1567.949951171875,1593.0,1560.300048828125,1564.3499755859375,1564.3499755859375,6467243
2023-12-19,2555.0,2573.89990234375,2525.199951171875,2558.10009765625,2558.10009765625,8410302,3845.0,3855.10009765625,3790.0,3816.199951171875,3771.188720703125,2004435,1570.0999755859375,1573.949951171875,1543.25,1558.300048828125,1558.300048828125,4221721
2023-12-20,2571.050048828125,2598.85009765625,2520.0,2527.14990234375,2527.14990234375,8868361,3827.25,3898.800048828125,3766.550048828125,3780.050048828125,3735.465087890625,2586083,1565.050048828125,1583.5,1530.0,1536.4000244140625,1536.4000244140625,6592367
2023-12-21,2527.0,2573.5,2518.25,2562.550048828125,2562.550048828125,6882727,3756.25,3806.699951171875,3743.35009765625,3787.5,3742.827392578125,1517562,1521.25,1546.6500244140625,1521.25,1536.0,1536.0,5319038
2023-12-22,2559.60009765625,2580.89990234375,2547.64990234375,2565.050048828125,2565.050048828125,8270892,3800.0,3845.949951171875,3762.0,3824.0,3778.896728515625,2413058,1534.949951171875,1566.0,1523.0,1562.9000244140625,1562.9000244140625,6741060
2023-12-26,2568.0,2591.949951171875,2562.699951171875,2578.050048828125,2578.050048828125,3732832,3819.85009765625,3834.0,3790.14990234375,3795.550048828125,3750.782470703125,1285231,1535.0,1548.0,1523.0,1543.949951171875,1543.949951171875,6878067
2023-12-27,2582.0,2599.89990234375,2573.10009765625,2586.85009765625,2586.85009765625,4602078,3799.0,3818.199951171875,3768.0,3811.199951171875,3766.24755859375,1293976,1544.0,1570.0,1544.0,1567.0999755859375,1567.0999755859375,4225849
2023-12-28,2589.800048828125,2612.0,2586.85009765625,2605.550048828125,2605.550048828125,6151318,3824.0,3838.0,3792.10009765625,3799.89990234375,3755.080810546875,1682889,1568.949951171875,1568.949951171875,1555.0,1562.6500244140625,1562.6500244140625,5702253
2023-12-29,2611.10009765625,2614.0,2579.300048828125,2584.949951171875,2584.949951171875,5432292,3792.0,3822.60009765625,3765.39990234375,3793.39990234375,3748.65771484375,1574996,1541.050048828125,1559.449951171875,1540.0,1542.9000244140625,1542.9000244140625,4388990
2024-01-01,2580.550048828125,2606.85009765625,2573.14990234375,2590.25,2590.25,2015270,3790.0,3832.0,3773.0,3811.10009765625,3766.14892578125,825907,1539.0,1557.0,1535.25,1551.3499755859375,1551.3499755859375,2808451
2024-01-02,2585.0,2615.0,2573.0,2611.699951171875,2611.699951171875,3724400,3811.10009765625,3811.10009765625,3767.25,3783.199951171875,3738.577880859375,1344068,1546.0,1549.1500244140625,1523.0,1534.4000244140625,1534.4000244140625,5396313
2024-01-03,2610.0,2634.0,2577.199951171875,2583.300048828125,2583.300048828125,4518768,3767.0,3771.85009765625,3687.050048828125,3691.75,3648.20654296875,1803075,1519.949951171875,1519.949951171875,1488.0,1490.0,1490.0,7550363
2024-01-04,2588.0,2609.85009765625,2579.10009765625,2596.64990234375,2596.64990234375,4806389,3701.75,3719.0,3651.0,3666.800048828125,3623.55078125,3598144,1504.949951171875,1519.75,1492.9000244140625,1512.699951171875,1512.699951171875,7056038
2024-01-05,2602.89990234375,2619.85009765625,2598.0,2607.699951171875,2607.699951171875,4043203,3675.0,3747.75,3674.85009765625,3737.89990234375,3693.812255859375,1963127,1506.75,1539.699951171875,1506.25,1532.550048828125,1532.550048828125,8895403
2024-01-08,2610.0,2631.949951171875,2568.949951171875,2587.35009765625,2587.35009765625,3867326,3737.89990234375,3739.75,3672.39990234375,3678.300048828125,3634.915283203125,1067805,1528.949951171875,1536.0,1513.25,1522.800048828125,1522.800048828125,4440136
2024-01-09,2600.0,2606.800048828125,2577.199951171875,2580.5,2580.5,2701537,3709.949951171875,3752.35009765625,3682.75,3689.89990234375,3646.37841796875,1370944,1541.9000244140625,1553.0,1525.8499755859375,1529.300048828125,1529.300048828125,4412074
2024-01-10,2577.0,2659.0,2575.050048828125,2650.10009765625,2650.10009765625,5551370,3690.0,3729.25,3688.0,3713.050048828125,3669.25537109375,1292227,1524.949951171875,1535.449951171875,1505.0,1519.9000244140625,1519.9000244140625,4096845
2024-01-11,2659.0,2725.0,2657.0,2719.800048828125,2719.800048828125,11862926,3724.0,3773.0,3707.0,3735.550048828125,3691.489990234375,1777909,1524.9000244140625,1525.0,1486.5999755859375,1494.199951171875,1494.199951171875,11296088
2024-01-12,2719.800048828125,2746.64990234375,2691.5,2741.449951171875,2741.449951171875,7506082,3848.0,3905.25,3821.60009765625,3882.800048828125,3837.003173828125,6813450,1562.0,1618.0,1555.4000244140625,1612.75,1612.75,26754401
2024-01-15,2750.0,2792.89990234375,2732.0,2788.25,2788.25,4305297,3960.0,3965.0,3885.0,3903.800048828125,3857.755615234375,2801505,1644.949951171875,1664.949951171875,1636.0,1652.0999755859375,1652.0999755859375,13228305
2024-01-16,2779.949951171875,2792.60009765625,2741.0,2749.25,2749.25,4534512,3899.0,3899.0,3855.550048828125,3861.300048828125,3815.7568359375,1432672,1644.800048828125,1648.5,1625.0,1631.550048828125,1631.550048828125,6500917
2024-01-17,2719.0,2772.550048828125,2710.050048828125,2723.14990234375,2723.14990234375,6098691,3819.0,3909.949951171875,3812.550048828125,3884.60009765625,3838.781982421875,3458696,1620.25,1647.5,1620.25,1640.199951171875,1640.199951171875,9209876
2024-01-18,2702.800048828125,2742.0,2702.5,2735.89990234375,2735.89990234375,5139719,3898.0,3908.800048828125,3862.0,3902.60009765625,3856.56982421875,2239110,1642.6500244140625,1649.0,1628.25,1642.5999755859375,1642.5999755859375,6375464
