symbol,date,open,high,low,close,volume,ma_7,ma_14,ma_21,ma_28
JIOFIN,2026-02-18,263.0,264.5,261.75,264.1000061035156,9451007,265.8499973842076,264.19642857142856,262.3214278448196,267.9946414402553
JIOFIN,2026-02-19,264.1000061035156,265.54998779296875,257.3500061035156,258.6000061035156,8482281,264.19285365513394,264.48928615025113,261.99285670689176,266.7464278084891
JIOFIN,2026-02-20,258.1000061035156,260.75,257.54998779296875,258.6000061035156,11215170,262.5214276994978,265.5250004359654,261.77142842610675,265.72321374075756
JIOFIN,2026-02-23,260.0,260.3999938964844,256.1499938964844,257.79998779296875,9454337,261.1285705566406,265.0892857142857,261.54285612560454,264.63571330479215
JIOFIN,2026-02-24,257.20001220703125,257.20001220703125,253.1999969482422,255.25,10953960,259.8857116699219,264.17857142857144,261.6547611781529,263.58749880109514
JIOFIN,2026-02-25,257.04998779296875,259.45001220703125,255.6499938964844,256.95001220703125,8837176,259.0857151576451,263.25,261.69761948358445,262.51428495134627
JIOFIN,2026-02-26,257.5,258.8500061035156,255.3500061035156,256.1499938964844,8691253,258.2071446010045,262.3964276994978,261.7428574335007,261.7053565979004
JIOFIN,2026-02-27,257.0,259.20001220703125,254.6499938964844,255.3999938964844,13283240,256.9642857142857,261.40714154924666,261.7857142857143,260.9821423121861
JIOFIN,2026-03-02,246.5500030517578,252.3500061035156,243.5500030517578,249.0,18412890,255.59285627092635,259.8928549630301,261.5238095238095,260.3928565979004
JIOFIN,2026-03-04,245.0,245.3999938964844,239.8000030517578,241.3000030517578,13886010,253.12142726353235,257.82142748151506,261.3904760451544,259.60892813546315
JIOFIN,2026-03-05,243.5,244.25,237.75,243.1000061035156,13760060,251.02142987932478,256.0750002179827,260.4000004359654,258.9124995640346
JIOFIN,2026-03-06,242.1999969482422,243.4499969482422,238.8999938964844,239.3500061035156,12566460,248.75000217982702,254.3178569248744,259.0357150123233,258.42857142857144
JIOFIN,2026-03-09,233.9499969482422,233.9499969482422,226.3000030517578,232.25,19524750,245.22142900739397,252.15357208251953,257.240476335798,257.57857186453685
JIOFIN,2026-03-10,236.9499969482422,237.5500030517578,231.3500061035156,236.0,23126140,242.34285845075334,250.2750015258789,255.71190461658296,256.8928576878139
JIOFIN,2026-03-11,237.8999938964844,242.8000030517578,237.5,238.6999969482422,16495790,239.95714460100447,248.4607151576451,254.25714256649925,256.32857186453685
JIOFIN,2026-03-12,237.3999938964844,245.3999938964844,234.0,242.1999969482422,18865160,238.98571559361048,247.28928593226843,252.92380850655692,255.88928604125977
JIOFIN,2026-03-13,240.0,240.6000061035156,234.25,235.25,13328240,238.12142944335938,245.62142835344588,251.25476146879652,255.57321439470564
JIOFIN,2026-03-16,235.0,238.0,230.6999969482422,234.3500061035156,14936660,236.87142944335938,243.94642966134208,249.67380995977493,254.5178576878139
JIOFIN,2026-03-17,235.0,238.6999969482422,234.3500061035156,237.6000061035156,10638090,236.62142944335938,242.68571581159318,248.41904776436942,253.43214362008231
JIOFIN,2026-03-18,238.8999938964844,250.5,237.9499969482422,248.1999969482422,19579980,238.9000004359654,242.0607147216797,247.7357148670015,252.65535736083984
JIOFIN,2026-03-19,242.9499969482422,244.8500061035156,237.6000061035156,239.4499969482422,15046010,239.39285714285714,240.86785779680525,246.64762006487166,251.6321427481515
JIOFIN,2026-03-20,242.0,244.25,238.6000061035156,239.3000030517578,15021100,239.47857230050224,239.7178584507533,245.46666753859748,250.5625
JIOFIN,2026-03-23,236.1999969482422,236.3000030517578,225.3999938964844,226.1000061035156,21172060,237.17857360839844,238.08214460100444,243.9190484909784,248.9874997820173
JIOFIN,2026-03-24,232.8500061035156,234.0,227.75,232.6999969482422,16119860,236.81428745814733,237.4678584507533,242.6857147216797,247.6446429661342
JIOFIN,2026-03-25,235.0,241.0,234.75,237.3500061035156,15684540,237.24285888671872,237.05714416503906,241.71190606980096,246.56607219151087
JIOFIN,2026-03-27,236.0,236.5,231.5500030517578,232.5500030517578,19784230,236.52142987932476,236.57142966134208,240.63095383417038,245.44464329310827
JIOFIN,2026-03-30,228.8999938964844,231.5,223.3000030517578,224.1000061035156,25943390,233.07857404436382,235.98928724016463,239.06666782924108,244.07142966134208
JIOFIN,2026-04-01,233.0399932861328,233.0399932861328,228.0,231.92999267578125,21603790,232.00428771972653,235.69857243129186,237.913334437779,242.98678697858537
JIOFIN,2026-04-02,227.8500061035156,230.13999938964844,223.5500030517578,229.47999572753903,18541630,230.60142953055242,235.04000091552734,236.6790488106864,241.75035803658622
JIOFIN,2026-04-06,230.8000030517578,236.0,226.1000061035156,235.30999755859372,16036370,231.9171425955636,234.54785810198103,236.02714393252418,240.91857201712472
JIOFIN,2026-04-07,233.1000061035156,236.0,231.7700042724609,235.3300018310547,13783440,232.29285757882255,234.55357251848494,235.74285816010973,240.0875004359654
JIOFIN,2026-04-08,245.1000061035156,248.1000061035156,242.1499938964844,246.8600006103516,19911970,233.65142822265625,235.4471435546875,235.92190551757812,239.69678660801478
JIOFIN,2026-04-09,246.0,246.0,236.6999969482422,238.83999633789065,21124620,234.5499986921038,235.53571428571428,235.89761933826264,239.11071504865373
JIOFIN,2026-04-10,240.6999969482422,243.8000030517578,240.0,243.1999969482422,12039950,237.278568812779,235.17857142857142,236.41904776436942,238.61964307512557
JIOFIN,2026-04-13,237.0,238.30999755859372,235.25999450683597,237.67999267578125,15386120,238.0999973842076,235.05214255196708,236.4990474155971,237.96000017438615
JIOFIN,2026-04-15,242.5,244.25,241.50999450683597,242.66000366210935,20476590,239.98285566057478,235.2921425955636,236.6876191638765,237.5050005231585
JIOFIN,2026-04-16,244.5,245.0,238.0200042724609,241.2700042724609,26180400,240.83428519112724,236.37571389334542,236.6433337983631,237.22892924717493
JIOFIN,2026-04-17,242.0200042724609,245.5,240.63999938964844,243.8600006103516,51452520,242.0528564453125,237.1728570120675,237.05333382742745,237.32035773141044
JIOFIN,2026-04-20,242.0,242.00999450683597,234.5,237.1499938964844,38415130,240.66571262904577,237.158570425851,237.18666657947358,237.10785729544503
JSWENERGY,2023-04-21,256.0891779840784,256.0891779840784,246.78132432858845,249.83468627929688,1115255,,,,
JSWENERGY,2023-04-24,250.1794281627783,257.27114051207,246.4365833182681,255.3012237548828,1193931,,,,
JSWENERGY,2023-04-25,255.99066162109372,262.04814928365124,252.78954707778243,255.99066162109372,1795555,,,,
JSWENERGY,2023-04-26,256.82790931009475,258.7978261600284,253.13431521646925,254.4147491455078,489752,,,,
JSWENERGY,2023-04-27,254.90721160840644,257.36960750902296,250.7211536066302,252.6910552978516,1004465,,,,
JSWENERGY,2023-04-28,254.56249969991197,258.30532943765013,253.2327999046348,256.7786560058594,779466,,,,
JSWENERGY,2023-05-02,257.07414219793344,259.8812796474359,252.6418294014173,253.82379150390625,584951,254.11926051548548,,,
JSWENERGY,2023-05-03,253.8237686975329,260.3244695014914,252.2970652807821,257.66510009765625,958138,255.2378910609654,,,
JSWENERGY,2023-05-04,256.63089313959995,261.0139699412768,252.7895614804749,254.95648193359372,871466,255.18864222935267,,,
JSWENERGY,2023-05-05,255.1042080627332,259.3395168681568,253.1342913981561,256.53240966796875,668019,255.26603480747767,,,
JSWENERGY,2023-05-08,257.0741290630222,268.8936292498278,255.69519338627023,259.1425476074219,2756977,255.9414345877511,,,
JSWENERGY,2023-05-09,260.27525906553655,262.1959399827211,254.3162727262432,256.5816650390625,704715,256.4972359793527,,,
JSWENERGY,2023-05-10,256.5816663507557,264.5598355004345,256.5816663507557,260.8662414550781,894094,257.0811767578125,,,
JSWENERGY,2023-05-11,263.9688102905093,266.9236850325672,257.17260439548403,258.8470153808594,1063925,257.7987801688058,255.95902034214564,,
JSWENERGY,2023-05-12,258.8470548964211,262.78688848728626,255.1042250085172,256.0399475097656,938972,257.56661551339283,256.4022532871791,,
JSWENERGY,2023-05-15,255.10421708731783,256.77865833486067,251.7553646507761,252.19857788085935,526815,257.1726292201451,256.18063572474887,,
JSWENERGY,2023-05-16,252.1985835872947,255.6952039048586,250.03169316569983,251.06588745117188,565802,256.3916974748884,255.82886614118303,,
JSWENERGY,2023-05-17,251.80458790487975,252.2478311712557,243.43244220454335,245.05763244628903,550416,254.3795667375837,255.1605006626674,,
JSWENERGY,2023-05-18,245.6486163870927,247.07681807561983,241.36405640932816,243.0384826660156,560835,252.44482639857702,254.47103118896484,,
JSWENERGY,2023-05-19,243.5801971604864,244.51590456485005,237.4242076195788,240.13284301757807,536788,249.48291233607696,253.28204454694475,,
JSWENERGY,2023-05-22,240.08360395925595,244.90989398611268,238.458428651856,241.4625396728516,580992,246.9994158063616,252.3990979875837,252.9724854968843,
JSWENERGY,2023-05-23,242.4967535713509,250.37642072251927,242.15202715105076,244.41741943359372,1027848,245.33905465262274,251.4528350830078,252.71452040899368,
JSWENERGY,2023-05-24,236.38999900943145,251.90309269442537,236.38999900943145,245.944091796875,2421319,244.44555664062497,250.80909293038505,252.2689426967076,
JSWENERGY,2023-05-25,245.7471024522353,258.35455700753016,244.3189158847199,254.8087310791016,2524854,244.9802485874721,250.68597303118025,252.21266028994606,
JSWENERGY,2023-05-26,253.67601759306376,257.5666151998055,250.4749179018794,252.05084228515625,777989,245.97927856445312,250.17942265101843,252.100093296596,
JSWENERGY,2023-05-29,253.92225011533597,254.4147292893832,247.2245453717109,248.8989715576172,669161,246.81649126325334,249.63065883091517,251.91951788039435,
JSWENERGY,2023-05-30,250.0317086460372,265.24929866960684,247.76630120425992,257.2218933105469,5852335,249.2577841622489,249.37034824916296,251.9406244187128,
JSWENERGY,2023-05-31,258.40382540578844,260.7184835065997,249.19445895445853,250.22866821289065,1309255,250.51008823939736,248.75475202287947,251.7694280715216,252.35688618251257
JSWENERGY,2023-06-01,251.2136347126853,255.05498136465997,248.7512387931908,249.6376953125,1119477,251.25584193638397,248.29744829450334,251.38717070079986,252.34985079084123
JSWENERGY,2023-06-02,252.86427448997196,253.9563524194293,247.99959676525413,249.09165954589844,1257856,251.70549447195873,248.07552555629186,251.10789344424293,252.12808064052038
JSWENERGY,2023-06-05,250.2830067541176,252.8146156258304,247.20534380386195,247.801025390625,939922,250.7043936593192,247.84232112339564,250.6921132405599,251.83559363228935
JSWENERGY,2023-06-06,249.09165494146765,263.090036529546,248.4959884763488,261.4519348144531,4108109,252.04740687779017,249.01334272112166,250.80208405994233,252.08692169189453
JSWENERGY,2023-06-07,262.7922169047533,272.0251760909806,262.4447334305133,266.06842041015625,4613115,254.50018528529577,250.65833827427454,251.2538343157087,252.5646847316197
JSWENERGY,2023-06-08,266.0684183055083,271.9258886191268,260.40948833443787,262.196533203125,2449975,255.21084812709265,252.23431614467077,251.31718154180618,252.75818034580774
JSWENERGY,2023-06-09,262.24617098329315,265.0756360796236,258.17571508134654,259.5159912109375,967627,256.537608555385,253.5238483973912,251.34903753371466,252.96147319248743
JSWENERGY,2023-06-12,260.0620325291628,260.4094856995126,254.3534751046232,255.3462677001953,1103057,257.3531188964844,254.30448041643416,251.31600516183036,252.878657749721
JSWENERGY,2023-06-13,256.1405124989391,263.1893466156061,255.79302899997688,259.16851806640625,1902429,258.7926701136998,255.24908229282923,251.64790707542784,253.02908761160714
JSWENERGY,2023-06-14,260.40947291229577,267.0611950950511,260.1612747755903,263.8842468261719,1954154,261.09027317592074,255.89733341762,252.258305140904,253.2916532244001
JSWENERGY,2023-06-15,262.4943803696619,266.0684401022022,259.16851880885866,260.45916748046875,1623765,260.94844927106584,256.497928074428,252.99171157110305,253.33867536272322
JSWENERGY,2023-06-16,260.6080655542776,261.60085818496054,253.3110336592325,254.75059509277344,1664604,259.3316170828683,256.91590118408203,253.54943121047248,253.2732800074986
JSWENERGY,2023-06-19,256.04121298291346,257.034005612004,251.1765351598954,251.772216796875,1156392,257.8424290248326,256.52663857596264,254.1036871047247,252.94849341256278
JSWENERGY,2023-06-20,252.56643231989577,256.09086424158033,249.73698248865932,255.19732666015625,1606006,257.22547694614957,256.8815427507673,254.75772458031065,252.81814738682337
JSWENERGY,2023-06-21,256.636887086736,274.9042648662667,256.1901182977088,272.322998046875,10555923,259.6507241385324,258.5019215175084,256.08656165713353,253.39968490600586
JSWENERGY,2023-06-22,275.0035323450992,282.9458726294342,268.3518102379191,270.13885498046875,9547731,261.2179151262556,260.0052926199777,257.2386932373047,254.04040908813477
JSWENERGY,2023-06-23,270.4367103003602,270.4367103003602,258.12608756817275,259.5159912109375,2399179,260.59387860979353,260.84207589285717,257.46284848167784,254.3421985081264
JSWENERGY,2023-06-26,260.8066461842754,271.5287948870911,254.5024066785596,270.0892333984375,3413288,261.9696023123605,261.45902579171315,258.32181948707216,255.2361842564174
JSWENERGY,2023-06-27,270.8338156211963,273.7129384679731,267.16050109215155,268.8978881835937,2005672,263.99064418247764,261.661130632673,259.2741488502139,256.1597344534738
JSWENERGY,2023-06-28,270.0395799793008,272.3726485864411,266.6640912890845,269.7913818359375,1769865,266.5648106166295,262.20361982073103,259.87269592285156,257.2189679827009
JSWENERGY,2023-06-30,270.4863540287088,277.3862443701266,269.14607796889726,270.7841796875,3591725,268.79150390625,263.0084904261998,260.8515298025949,258.2661694117955
JSWENERGY,2023-07-03,273.01795721879057,289.69686030437947,273.01795721879057,286.91705322265625,9158207,270.8763689313616,265.263546534947,262.62673732212613,259.7840134756906
JSWENERGY,2023-07-04,287.90983719602445,296.84497007452177,287.81055188229413,292.1788330078125,7431298,274.02493722098217,267.6214261736189,264.6785074869792,261.43525423322404
JSWENERGY,2023-07-05,293.8169798773174,307.6664183644891,291.1364277584452,299.5751647949219,7466830,279.74767630440846,270.170777457101,267.1439426967076,263.0340554373605
JSWENERGY,2023-07-06,300.81616811444684,309.5527311749576,300.81616811444684,307.7657165527344,4899288,285.1300310407366,273.5498166765486,269.34936087472096,265.0238723754883
JSWENERGY,2023-07-07,307.5174821987425,313.523864808676,302.3053214835096,304.4398193359375,3372051,290.2074497767857,277.0990469796317,271.1765703473772,267.00747408185686
JSWENERGY,2023-07-10,306.3261200325408,317.6439790025406,296.1996545036241,302.3549499511719,5081651,294.85938807896207,280.71209934779574,273.088875906808,268.61936896187916
JSWENERGY,2023-07-11,302.55354681705245,308.758500607394,299.32697084607486,307.3189392089844,2109143,300.0786394391741,284.43507167271207,275.3652067638579,270.65830721173967
JSWENERGY,2023-07-12,308.3117315165307,313.7720908467374,305.28372618883003,310.6944580078125,2766745,303.4754115513393,287.17589024135043,278.0008348737444,272.83890587942943
JSWENERGY,2023-07-13,310.7440785023618,311.8857839133726,291.28533781457384,296.7456970214844,3594702,304.12782069614957,289.07637895856584,279.79022434779574,274.54083578927174
JSWENERGY,2023-07-14,297.6392099011352,305.4822956934702,297.6392099011352,302.4046325683594,2450451,304.5320303780692,292.13985334123885,281.6245284307571,276.490964617048
JSWENERGY,2023-07-17,292.8738252604816,296.6960829378132,289.39905106247585,291.1860656738281,5326680,302.1635088239397,293.64676993233815,283.0877140590123,277.55289786202565
JSWENERGY,2023-07-18,291.18605917220026,294.2637223098123,281.2085056026142,287.6120300292969,4778733,299.75953892299106,294.9834943498884,284.6525442940848,278.3223124912807
JSWENERGY,2023-07-19,288.90264210967246,299.1283936116863,286.56957347640946,293.3702087402344,5238041,298.4760044642857,296.66769627162387,286.6334010532924,279.4356580461775
JSWENERGY,2023-07-20,293.86661871146003,299.1284075355537,289.29976655033767,292.4767150878906,5447722,296.3556867327009,298.2171630859375,288.4086100260417,280.6128267560686
JSWENERGY,2023-07-21,293.3702188907936,293.419846402689,283.4422927015958,286.0235595703125,3864811,292.8312726702009,298.1533421107701,289.06101771763394,281.70844432285855
JSWENERGY,2023-07-24,287.31419344808006,290.391856793278,282.9459117472965,284.3358154296875,2025699,291.05843244280135,297.59312656947543,289.737063453311,282.60727637154713
JSWENERGY,2023-07-25,284.73288764774867,292.8737985746355,283.8890382289377,291.9306335449219,3578436,289.56214686802457,297.0470886230469,291.2806178501674,283.60893304007396
JSWENERGY,2023-07-26,293.56879425379964,294.6608419140689,287.5127531214912,290.391845703125,2698488,289.4486868722098,295.8060978480748,292.2474089122954,284.6779572623117
JSWENERGY,2023-07-27,291.3846342725485,292.8241956920938,285.0307675574765,287.3141784667969,2487865,289.4061366489955,294.5828377859933,293.12437511625745,285.8409423828125
JSWENERGY,2023-07-28,287.1156280188229,292.72490007075606,285.9242647964542,289.9947204589844,2947702,288.9239240373884,293.69996425083707,294.08643886021207,287.2060317993164
JSWENERGY,2023-07-31,290.88822818564074,291.4839097977644,285.378241443154,286.6192321777344,1135620,288.08714076450894,292.2214137486049,294.84048897879467,288.32824271065846
JSWENERGY,2023-08-01,286.8177913460524,296.5471775224642,286.6192509940607,293.7177124023437,3478387,289.1863054547991,291.0087890625,295.1643298921131,289.0923396519252
JSWENERGY,2023-08-02,293.86662984481626,296.0507858343356,285.47751967783034,288.7537536621094,1245165,289.8174394880022,290.4379359654018,295.00123087565106,289.7571574619838
JSWENERGY,2023-08-03,286.47029281118074,292.079595243202,283.9386837984616,285.03076171875,1658733,288.8317435128348,289.1969451904297,294.3086402529762,290.66839926583424
JSWENERGY,2023-08-04,286.91706949247174,293.56879221913334,286.32138785614546,291.1860656738281,1643906,288.94520350864957,289.1969451904297,293.51913306826634,291.42185756138394
JSWENERGY,2023-08-07,292.625613423175,294.3630004409547,288.9026412422186,289.7465209960937,2047378,289.2926810128348,289.34940883091514,292.8194521949405,292.1664515904018
JSWENERGY,2023-08-08,290.78896651326727,292.57601149495434,287.01636649241874,288.7537536621094,1196616,289.1154000418527,289.0196620396205,292.1717761811756,292.8436791556222
JSWENERGY,2023-08-09,288.7537359485141,315.11236755837086,287.95948368394505,311.9850769042969,15884418,292.7390921456473,290.41311645507807,292.3939732142857,294.3151397705078
JSWENERGY,2023-08-10,313.7224819936761,337.5495059425629,312.3822058370257,334.1243591308594,15505766,298.51147024972096,293.84888785226,293.50968279157365,296.00111498151506
JSWENERGY,2023-08-11,335.56388849186146,341.9674126842028,322.7568704048035,339.5846862792969,7475933,305.77303205217635,297.7952357700893,295.5496346609933,297.6941811697824
JSWENERGY,2023-08-14,342.5134395986602,354.0298395693286,337.549476705926,344.7472229003906,17052699,314.303955078125,301.5678492954799,297.5659484863281,299.3074689592634
JSWENERGY,2023-08-16,356.4125233525815,367.2339560243746,349.56226085741883,365.34765625,12692854,324.8984680175781,306.92183576311385,301.0974527994792,301.3639668055943
JSWENERGY,2023-08-17,365.8440879342554,366.04265858135744,348.47021672977934,350.009033203125,7639230,333.5073983328683,311.40003967285156,304.06873866489957,302.99143872942244
JSWENERGY,2023-08-18,349.4629938893257,362.121099491851,346.28604546219066,359.7384033203125,3816293,343.6480625697545,316.38173130580356,307.2291288829985,305.0408477783203
JSWENERGY,2023-08-21,360.1851482196714,363.8088654986663,353.9305668708775,358.6463317871094,2141566,350.313956124442,321.52652413504467,310.38006301153274,306.8739689418248
JSWENERGY,2023-08-22,360.284448586031,364.3052770189874,356.2139926393553,358.00103759765625,2409130,353.7249101911272,326.1181902204241,313.80756196521577,308.56348964146207
JSWENERGY,2023-08-23,358.5967079526537,362.0714821370878,352.63995220790946,354.72479248046875,1289113,355.88778250558033,330.83040727887834,317.159418015253,310.63417162214006
JSWENERGY,2023-08-24,355.8168478228034,357.2067513487564,345.4918112473501,348.17236328125,2928029,356.37708827427457,335.3405216761998,319.8375956217448,312.2687334333147
JSWENERGY,2023-08-25,345.6904082040213,349.46300810427806,337.69840930033314,345.0947265625,3707340,353.4838126046317,339.1911403111049,322.44249471028644,314.1940427507673
JSWENERGY,2023-08-28,346.7328080574843,351.1507471510678,342.2156139441462,344.7472229003906,4069290,352.7321254185268,343.1197618756975,325.17740158807663,316.2345853533064
JSWENERGY,2023-08-29,344.8961495424502,366.24119083618217,339.63436078444124,363.5606689453125,7686633,353.27816336495533,348.4631129673549,328.6805419921875,318.7413875034877
JSWENERGY,2023-08-30,366.7872443952907,370.0634479116756,350.703991884103,354.2283935546875,5858783,352.6470293317522,351.4804927280971,331.90002586728053,320.94680459158764
JSWENERGY,2023-08-31,355.41973820710217,357.8024343031556,346.48460512368337,348.4205627441406,4964607,351.2783900669643,352.50165012904574,334.5049235026042,323.1752689906529
JSWENERGY,2023-09-01,348.86731238392935,356.0650587092425,346.98101250992414,351.69677734375,2184054,350.8458164760045,353.3667994907924,337.50221034458707,325.58101763044084
JSWENERGY,2023-09-04,352.4413780918876,364.3548894640078,350.009024067696,360.9794006347656,6089243,352.6753932407924,354.52624075753346,341.1188121977307,328.0470450265067
JSWENERGY,2023-09-05,362.4685600943716,381.8280145005056,358.49738995978,376.0201721191406,10062926,357.0933140345982,355.288563319615,345.1585315522693,331.1051995413644
JSWENERGY,2023-09-06,378.8992770727234,384.6078343320197,373.3396326389273,379.5445861816406,6620085,362.06436593191967,357.3982456752232,349.4346298944382,334.39914267403736
JSWENERGY,2023-09-07,380.2395662921252,383.4661422463012,369.9641568093011,379.6935424804688,2947607,364.3690621512277,358.82361275809154,353.7650960286458,337.6026720319475
JSWENERGY,2023-09-08,380.2395566918465,394.436478412727,376.3676717041177,391.706298828125,5909442,369.7230486188616,361.1850389753069,357.5613446916853,341.3557815551758
JSWENERGY,2023-09-11,396.1242533542799,434.24748370779815,395.1314607393569,428.1418151855469,15600422,381.11179896763394,366.1950945172991,362.03836640857514,346.1566423688616
JSWENERGY,2023-09-12,429.8295596858619,430.22667065838846,390.3163968181562,394.2875671386719,7436370,387.1961975097656,369.021006992885,364.64326549711683,349.9257071358817
JSWENERGY,2023-09-13,398.3084063924336,411.1154249743009,380.73596511426337,392.8976745605469,5372790,391.7559509277344,372.2156720842634,366.93614414760043,353.7780968802316
JSWENERGY,2023-09-14,397.11702387686654,408.0377420334804,395.2307240729763,404.2154846191406,3423733,395.78385271344865,376.43858337402344,368.7869931175595,357.8148618425642
JSWENERGY,2023-09-15,407.04494205868514,418.2634856597895,392.15305393458686,395.9753112792969,4347819,398.13109915597096,380.0977325439453,370.97586350213913,361.60874720982144
JSWENERGY,2023-09-18,395.97533441688086,401.78317718416713,386.9409157008384,391.1106567382813,2383667,399.7621154785156,382.06558881487166,372.4697803315662,365.2643508911133
JSWENERGY,2023-09-20,393.5926420677659,411.065767752978,392.1530806652608,404.56298828125,9833720,401.5987854003906,385.66091700962613,374.6562877836682,368.5707048688616
JSWENERGY,2023-09-21,406.0025637466886,408.5341728689887,387.7351548651133,390.9617309570313,3293803,396.287344796317,388.69957188197543,376.22584461030505,370.6006110055106
JSWENERGY,2023-09-22,393.84081467711815,421.93683157847016,393.1458477766452,419.0577392578125,8195545,399.82594081333707,393.51106916155135,379.28931826636904,373.4389343261719
JSWENERGY,2023-09-25,417.8663953581891,425.113799448737,406.3003677362783,418.1145935058594,6388720,403.42835780552457,397.5921543666295,382.6199006580171,376.05919756208147
JSWENERGY,2023-09-26,414.9873096406203,438.7647046924287,414.9873096406203,436.7294616699219,11627241,408.0732116699219,401.9285321916853,386.98345947265625,378.60854775565014
JSWENERGY,2023-09-27,436.48125722582586,441.693418336364,426.4044184716439,429.7799072265625,5638981,412.9024396623884,405.5167694091797,391.03263491675966,381.4575075422014
JSWENERGY,2023-09-28,430.8719779904149,432.85756314244446,410.66864300898914,413.49810791015625,5061828,416.10064697265625,407.93138122558594,393.41060820079986,383.3774969918387
JSWENERGY,2023-09-29,416.5757712926911,437.0273044346832,414.5901861390535,434.2474670410156,3958186,420.3412867954799,410.9700360979353,397.2210402715774,386.0775375366211
JSWENERGY,2023-10-03,434.2474701071501,445.763870139088,423.92243329485655,439.4100036621094,5917406,427.26246861049106,411.77490670340404,401.5538707914807,388.98500061035156
JSWENERGY,2023-10-04,433.85038161543554,435.6373962398808,413.10102159770094,415.8808288574219,8993604,426.8086242675781,413.3172825404576,404.6102541968936,391.1691447666713
JSWENERGY,2023-10-05,418.9584820711627,423.3764213115796,408.0377633441893,410.5197448730469,2779532,425.72364589146207,414.5760018484933,406.96931820824034,393.39583696637834
JSWENERGY,2023-10-06,413.3491933603726,420.5965670160223,406.5485581834925,416.6253967285156,6266338,422.8516366141183,415.4624241420201,408.9029003324963,395.95050375802174
JSWENERGY,2023-10-09,407.0449467544474,414.2426927641297,397.762330323815,409.4276428222656,4774705,419.9441702706473,416.42330496651783,410.3259030296689,398.2605187552316
JSWENERGY,2023-10-10,412.0585596642264,417.8167749668666,403.6694803086045,405.60540771484375,6422989,418.816641671317,417.4586443219866,411.55980137416293,399.7621165684291
JSWENERGY,2023-10-11,409.0305505260413,411.01613572276966,390.2667764764835,394.4861450195313,3947171,413.1364528111049,416.7388698032924,411.69217500232514,401.19989340645924
JSWENERGY,2023-10-12,397.8616486958095,401.7831917252743,387.2387553763965,389.1747131347656,7172929,405.9599827357701,416.6112256731306,409.8365987141927,402.655398777553
JSWENERGY,2023-10-13,388.6783108946161,401.9817259487252,387.43732011909054,389.2243347167969,6378085,402.1519121442522,414.4802682059152,409.59549240838913,403.99566868373324
JSWENERGY,2023-10-16,391.95451364829694,405.8536103067135,390.46532472060943,398.3084106445313,7175895,400.40743582589283,413.0655408586775,409.8531465076265,405.3288476126535
JSWENERGY,2023-10-17,402.08099871148,404.5133526745873,397.31560640135706,400.74072265625,4270866,398.13819667271207,410.4949166434152,409.6876816522507,406.2117244175502
JSWENERGY,2023-10-18,400.5918027169637,405.40685274966654,390.7631623157751,392.5005493164063,4535527,395.72004045758933,407.8321053641183,409.522216796875,406.674437386649
JSWENERGY,2023-10-19,392.0538142650369,402.27959681267646,391.309219772144,398.9537353515625,4226600,394.7698015485492,406.793221609933,409.89569673084077,407.3623014177595
JSWENERGY,2023-10-20,398.9040713502266,400.0954346394197,379.2964166749697,385.0049743652344,2123052,393.41534859793535,403.2759007045201,408.96436273484005,407.1229684012277
JSWENERGY,2023-10-23,407.0449781333265,407.0449781333265,365.44697301288505,373.6375122070313,13762641,391.19574846540183,398.57786560058594,408.13939993722096,405.17638615199496
JSWENERGY,2023-10-25,377.3108224708481,379.5446058620526,344.9954348638068,363.5606689453125,12466358,387.52951049804693,394.84071132114957,405.4966823032924,404.07899693080356
JSWENERGY,2023-10-26,360.5326171578335,390.9617034888139,357.4053266095251,388.0826110839844,11514552,386.0686819893973,393.2380589076451,404.0665879022507,403.9070303780692
JSWENERGY,2023-10-27,387.68550296844,395.5782161082304,381.6294621634413,390.9120788574219,5942760,384.66459001813615,391.4013933454241,401.88480776832216,403.4319087437221
JSWENERGY,2023-10-30,389.9689370965072,399.9961488257809,383.3172445832701,393.0466003417969,2842071,384.7425973074777,390.23131888253346,400.13560267857144,403.32731192452565
JSWENERGY,2023-10-31,395.7767698215255,397.5638147067007,380.2395714597829,383.0193786621094,2346340,382.4662606375558,388.6180310930525,398.6842346191406,403.03833770751953
JSWENERGY,2023-11-01,374.2331848144531,384.90570532506615,372.39651243449686,374.2331848144531,2576034,380.9274335588728,387.17139107840404,395.82641165597096,401.9551304408482
JSWENERGY,2023-11-02,377.26120034205087,393.89047693607546,377.26120034205087,391.2595825195313,3128771,383.4448721749442,387.320310320173,393.53353445870533,401.9657679966518
JSWENERGY,2023-11-03,393.8408538617673,398.7055317562104,387.04021819312266,390.9617309570313,2724040,387.3593096051897,387.4444100516183,392.34691074916293,400.96233912876676
JSWENERGY,2023-11-06,393.09624928297177,394.3868675675407,382.2747855068312,383.267578125,1769702,386.67144775390625,386.3700648716518,391.0491885230655,399.71780286516463
JSWENERGY,2023-11-07,383.7143601004567,391.0610196676929,380.7856096572237,383.4165344238281,1994217,385.6006556919643,385.1326228550502,389.4678141276042,397.8137697492327
JSWENERGY,2023-11-08,383.4164959579023,389.5717916058448,380.4381182999102,381.9273071289063,1878871,384.0121852329799,384.37739127022877,388.1582743326823,396.1047483171736
