member_id,per_date,trip_count
1032,2023-08-12,1
1032,2023-08-17,1
1032,2023-08-21,1
1032,2023-08-22,1
1032,2023-09-05,1
1032,2023-09-06,1
1032,2023-09-08,1
1032,2023-09-12,1
1032,2023-09-13,1
1032,2023-09-15,1
1032,2023-09-19,1
1032,2023-09-20,1
1032,2023-09-21,2
1032,2023-09-25,1
1032,2023-10-04,1
1032,2023-10-07,1
1032,2023-10-08,1
1032,2023-10-10,1
1032,2023-10-11,1
1032,2023-10-21,1
1032,2023-11-04,1
1032,2023-11-05,2
1032,2023-11-26,1
1032,2023-12-04,1
1032,2023-12-08,1
1032,2023-12-09,1
1032,2023-12-19,1
1032,2023-12-29,2
1032,2024-01-12,1
1032,2024-01-16,1
1032,2024-01-17,1
1032,2024-01-20,1
1032,2024-01-21,2
1032,2024-01-24,1
1032,2024-01-30,1
1032,2024-02-07,1
1032,2024-02-08,2
1032,2024-02-09,1
1032,2024-02-12,1
1032,2024-02-21,1
1032,2024-02-23,1
1032,2024-02-27,1
1032,2024-03-07,1
1032,2024-03-08,1
1032,2024-03-12,2
1032,2024-03-15,1
1032,2024-03-16,1
1032,2024-03-17,1
1032,2024-03-20,1
1032,2024-04-01,2
1032,2024-04-04,1
1032,2024-04-23,1
1033,2023-04-24,1
1033,2023-04-27,1
1033,2023-05-02,1
1033,2023-05-03,1
1033,2023-05-06,1
1033,2023-05-11,1
1033,2023-05-16,2
1033,2023-05-23,1
1033,2023-05-25,1
1033,2023-05-26,2
1033,2023-05-30,1
1033,2023-06-10,2
1033,2023-06-12,1
1033,2023-06-14,2
1033,2023-06-19,1
1033,2023-06-27,1
1033,2023-07-02,1
1033,2023-07-07,2
1033,2023-07-21,1
1033,2023-07-24,1
1033,2023-07-26,1
1033,2023-07-27,1
1033,2023-07-28,1
1033,2023-08-01,1
1033,2023-08-08,2
1033,2023-08-12,2
1033,2023-08-15,1
1033,2023-08-16,1
1033,2023-08-25,1
1033,2023-08-26,1
1033,2023-08-30,1
1033,2023-08-31,1
1033,2023-09-01,1
1033,2023-09-02,1
1033,2023-09-08,1
1033,2023-09-11,1
1033,2023-09-13,1
1033,2023-09-15,1
1033,2023-09-20,1
1033,2023-09-27,1
1033,2023-09-29,1
1033,2023-09-30,2
1033,2023-10-04,1
1033,2023-10-07,1
1033,2023-10-08,1
1033,2023-10-11,1
1033,2023-10-12,1
1033,2023-10-13,1
1033,2023-10-15,1
1033,2023-10-29,2
1033,2023-11-03,2
1033,2023-11-07,1
1033,2023-11-10,1
1033,2023-11-17,1
1033,2023-11-20,1
1033,2023-11-25,1
1033,2023-11-27,2
1033,2023-12-01,2
1033,2023-12-03,1
1033,2023-12-04,1
1033,2023-12-05,1
1033,2023-12-06,1
1033,2023-12-09,1
1033,2023-12-12,2
1033,2023-12-14,1
1033,2023-12-22,1
1033,2024-01-04,1
1033,2024-01-09,1
1033,2024-01-10,1
1033,2024-01-15,1
1033,2024-01-20,1
1033,2024-01-23,1
1033,2024-01-24,1
1033,2024-01-30,1
1033,2024-02-01,1
1033,2024-02-02,1
1033,2024-02-10,1
1033,2024-02-12,1
1033,2024-02-19,1
1033,2024-02-20,1
1033,2024-03-02,2
1033,2024-03-08,1
1033,2024-03-17,1
1033,2024-04-08,1
1034,2023-05-01,2
1034,2023-05-02,1
1034,2023-05-13,1
1034,2023-05-15,1
1034,2023-05-17,1
1034,2023-05-21,1
1034,2023-05-22,1
1034,2023-05-26,1
1034,2023-05-29,1
1034,2023-06-08,1
1034,2023-06-14,2
1034,2023-06-19,1
1034,2023-06-20,2
1034,2023-06-28,1
1034,2023-06-30,1
1034,2023-07-02,1
1034,2023-07-06,2
1034,2023-07-21,2
1034,2023-07-22,2
1034,2023-07-26,1
1034,2023-08-01,1
1034,2023-08-07,1
1034,2023-08-10,2
1034,2023-08-11,2
1034,2023-08-14,1
1034,2023-08-17,1
1034,2023-08-18,1
1034,2023-08-19,1
1034,2023-08-26,1
1034,2023-08-29,1
1034,2023-09-02,2
1034,2023-09-05,1
1034,2023-09-13,1
1034,2023-09-15,2
1034,2023-09-26,1
1034,2023-10-17,1
1034,2023-10-20,1
1034,2023-10-23,1
1034,2023-10-24,1
1034,2023-10-25,1
1034,2023-10-31,1
1034,2023-11-06,1
1034,2023-11-09,3
1034,2023-11-18,1
1034,2023-11-25,1
1034,2023-11-26,1
1034,2023-12-12,1
1034,2023-12-13,1
1034,2023-12-18,1
1034,2023-12-25,1
1034,2023-12-26,1
1034,2024-01-04,1
1034,2024-01-12,1
1034,2024-01-15,1
1034,2024-01-16,1
1034,2024-01-17,1
1034,2024-01-21,1
1034,2024-01-23,1
1034,2024-01-31,1
1034,2024-02-11,1
1034,2024-02-17,1
1034,2024-02-20,1
1034,2024-02-24,1
1034,2024-03-01,1
1034,2024-03-05,1
1034,2024-03-06,1
1034,2024-03-22,3
1034,2024-04-02,1
1034,2024-04-03,1
1035,2023-04-30,1
1035,2023-05-04,1
1035,2023-05-16,1
1035,2023-05-18,1
1035,2023-05-30,1
1035,2023-05-31,1
1035,2023-06-03,1
1035,2023-06-04,1
1035,2023-06-09,2
1035,2023-06-11,1
1035,2023-06-19,1
1035,2023-06-20,2
1035,2023-06-22,2
1035,2023-06-24,1
1035,2023-07-08,1
1035,2023-07-10,1
1035,2023-07-17,1
1035,2023-07-21,1
1035,2023-07-30,1
1035,2023-08-04,1
1035,2023-08-07,1
1035,2023-08-08,1
1035,2023-08-10,1
1035,2023-08-11,1
1035,2023-08-12,1
1035,2023-08-14,1
1035,2023-08-15,1
1035,2023-08-17,1
1035,2023-08-21,2
1035,2023-08-27,1
1035,2023-08-29,2
1035,2023-09-10,1
1035,2023-09-15,1
1035,2023-09-16,1
1035,2023-09-20,1
1035,2023-09-25,2
1035,2023-09-29,2
1035,2023-10-03,1
1035,2023-10-10,1
1035,2023-10-17,1
1035,2023-10-19,1
1035,2023-10-22,1
1035,2023-10-28,1
1035,2023-10-29,1
1035,2023-11-02,1
1035,2023-11-05,1
1035,2023-11-08,1
1035,2023-11-10,1
1035,2023-11-17,1
1035,2023-11-21,1
1035,2023-11-23,1
1035,2023-11-29,2
1035,2023-12-02,1
1035,2023-12-06,1
1035,2023-12-07,1
1035,2023-12-20,1
1035,2023-12-21,1
1035,2023-12-24,2
1035,2024-01-04,1
1035,2024-01-06,1
1035,2024-01-10,1
1035,2024-01-16,1
1035,2024-01-20,1
1035,2024-01-21,2
1035,2024-01-24,1
1035,2024-02-01,1
1035,2024-02-04,1
1035,2024-02-14,2
1035,2024-02-15,1
1035,2024-02-21,1
1035,2024-02-23,1
1035,2024-03-02,1
1035,2024-03-04,2
1035,2024-03-05,1
1035,2024-03-14,1
1035,2024-03-16,1
1035,2024-03-22,1
1035,2024-04-01,2
1035,2024-04-08,1
1035,2024-04-10,1
1035,2024-04-17,2
1036,2023-04-25,2
1036,2023-05-05,1
1036,2023-05-06,1
1036,2023-05-08,1
1036,2023-05-10,1
1036,2023-05-16,3
1036,2023-05-21,1
1036,2023-05-30,1
1036,2023-05-31,1
1036,2023-06-07,2
1036,2023-06-12,1
1036,2023-06-13,1
1036,2023-06-16,2
1036,2023-06-23,1
1036,2023-06-30,1
1036,2023-07-04,1
1036,2023-07-05,2
1036,2023-07-06,2
1036,2023-07-17,1
1036,2023-07-18,1
1036,2023-07-21,2
1036,2023-07-26,1
1036,2023-07-28,2
1036,2023-08-01,1
1036,2023-08-04,2
1036,2023-08-06,1
1036,2023-08-09,1
1036,2023-08-10,1
1036,2023-08-11,2
1036,2023-08-14,2
1036,2023-08-15,3
1036,2023-08-18,1
1036,2023-08-21,1
1036,2023-08-30,1
1036,2023-09-01,1
1036,2023-09-08,1
1036,2023-09-19,1
1036,2023-09-20,1
1036,2023-09-21,1
1036,2023-09-27,1
1036,2023-10-08,1
1036,2023-10-20,1
1036,2023-11-05,1
1036,2023-11-06,1
1036,2023-11-10,1
1036,2023-11-16,2
1036,2023-11-20,1
1036,2023-11-25,1
1036,2023-11-26,1
1036,2023-11-27,1
1036,2023-11-28,1
1036,2023-12-06,1
1036,2023-12-08,2
1036,2023-12-14,1
1036,2023-12-15,1
1036,2023-12-18,1
1036,2023-12-19,1
1036,2023-12-22,1
1036,2023-12-26,1
1036,2024-01-03,1
1036,2024-01-04,1
1036,2024-01-17,1
1036,2024-01-21,3
1036,2024-01-23,1
1036,2024-01-24,1
1036,2024-02-01,1
1036,2024-02-02,1
1036,2024-02-08,1
1036,2024-02-09,1
1036,2024-02-15,1
1036,2024-02-17,2
1036,2024-02-23,1
1036,2024-02-28,1
1036,2024-03-02,1
1036,2024-03-03,1
1036,2024-03-11,1
1036,2024-03-15,1
1036,2024-03-17,1
1036,2024-04-04,2
1037,2023-04-25,1
1037,2023-04-26,1
1037,2023-05-02,2
1037,2023-05-03,1
1037,2023-05-05,1
1037,2023-05-08,1
1037,2023-05-09,1
1037,2023-05-17,1
1037,2023-05-23,1
1037,2023-05-26,2
1037,2023-05-31,2
1037,2023-06-07,2
1037,2023-06-20,1
1037,2023-07-01,1
1037,2023-07-02,1
1037,2023-07-08,1
1037,2023-07-18,1
1037,2023-07-24,1
1037,2023-08-01,1
1037,2023-08-09,1
1037,2023-08-21,1
1037,2023-08-30,1
1037,2023-09-01,2
1037,2023-09-07,1
1037,2023-09-11,1
1037,2023-09-13,1
1037,2023-09-15,1
1037,2023-09-21,1
1037,2023-10-11,1
1037,2023-10-13,2
1037,2023-10-17,1
1037,2023-10-29,1
1037,2023-10-30,1
1037,2023-10-31,1
1037,2023-11-08,1
1037,2023-11-13,1
1037,2023-11-25,1
1037,2023-12-03,1
1037,2023-12-06,1
1037,2023-12-07,1
1037,2023-12-12,1
1037,2023-12-15,1
1037,2023-12-17,1
1037,2023-12-19,1
1037,2023-12-21,1
1037,2024-01-04,1
1037,2024-01-05,1
1037,2024-01-06,1
1037,2024-01-10,1
1037,2024-01-12,1
1037,2024-01-14,1
1037,2024-02-02,1
1037,2024-02-03,1
1037,2024-02-08,1
1037,2024-02-10,1
1037,2024-02-12,1
1037,2024-02-14,1
1037,2024-03-03,1
1037,2024-03-06,1
1037,2024-03-09,1
1037,2024-03-15,3
1037,2024-03-16,1
1037,2024-03-17,1
1037,2024-03-18,1
1038,2023-04-25,1
1038,2023-04-30,1
1038,2023-05-01,1
1038,2023-05-02,1
1038,2023-05-03,2
1038,2023-05-10,1
1038,2023-05-13,1
1038,2023-05-15,2
1038,2023-06-06,1
1038,2023-06-08,1
1038,2023-06-11,1
1038,2023-06-14,2
1038,2023-06-19,1
1038,2023-06-26,1
1038,2023-07-01,2
1038,2023-07-03,1
1038,2023-07-09,1
1038,2023-07-16,1
1038,2023-07-21,1
1038,2023-07-22,1
1038,2023-08-08,1
1038,2023-08-11,1
1038,2023-08-16,2
1038,2023-08-18,1
1038,2023-08-23,1
1038,2023-09-01,1
1038,2023-09-02,1
1038,2023-09-06,2
1038,2023-09-10,2
1038,2023-09-13,1
1038,2023-09-15,1
1038,2023-09-22,1
1038,2023-10-04,1
1038,2023-10-07,2
1038,2023-10-08,1
1038,2023-10-13,1
1038,2023-10-14,1
1038,2023-10-22,2
1038,2023-10-24,1
1038,2023-10-29,1
1038,2023-10-30,1
1038,2023-10-31,1
1038,2023-11-04,2
1038,2023-11-07,3
1038,2023-11-09,1
1038,2023-11-13,1
1038,2023-11-14,1
1038,2023-11-16,1
1038,2023-11-17,1
1038,2023-11-20,1
1038,2023-11-24,2
1038,2023-11-25,1
1038,2023-11-27,1
1038,2023-11-29,1
1038,2023-12-01,1
1038,2023-12-02,1
1038,2023-12-05,2
1038,2023-12-07,1
1038,2023-12-09,1
1038,2023-12-18,1
1038,2023-12-21,1
1038,2023-12-26,2
1038,2023-12-28,1
1038,2023-12-31,1
1038,2024-01-01,1
1038,2024-01-09,2
1038,2024-01-16,1
1038,2024-01-30,1
1038,2024-02-02,1
1038,2024-02-03,3
1038,2024-02-11,1
1038,2024-02-16,1
1038,2024-02-19,1
1038,2024-02-21,1
1038,2024-02-23,2
1038,2024-02-24,1
1038,2024-02-26,1
1038,2024-02-27,2
1038,2024-03-01,1
1038,2024-03-05,1
1038,2024-03-07,1
1038,2024-03-09,1
1038,2024-03-10,1
1038,2024-04-02,1
1038,2024-04-10,1
1039,2023-04-26,2
1039,2023-04-27,2
1039,2023-04-30,1
1039,2023-05-02,2
1039,2023-05-03,1
1039,2023-05-16,1
1039,2023-05-19,1
1039,2023-05-20,1
1039,2023-05-23,1
1039,2023-06-10,2
1039,2023-06-16,1
1039,2023-06-24,1
1039,2023-06-28,4
1039,2023-07-01,1
1039,2023-07-03,1
1039,2023-07-09,1
1039,2023-07-21,1
1039,2023-07-22,1
1039,2023-07-23,1
1039,2023-07-28,1
1039,2023-07-29,1
1039,2023-07-30,1
1039,2023-08-03,1
1039,2023-08-17,1
1039,2023-08-18,1
1039,2023-08-19,1
1039,2023-08-23,2
1039,2023-08-29,1
1039,2023-09-02,2
1039,2023-09-06,1
1039,2023-09-07,1
1039,2023-09-08,1
1039,2023-09-13,1
1039,2023-09-25,1
1039,2023-09-27,1
1039,2023-09-29,1
1039,2023-10-10,1
1039,2023-10-13,1
1039,2023-10-14,1
1039,2023-10-15,1
1039,2023-11-08,2
1039,2023-11-16,1
1039,2023-11-18,1
1039,2023-11-22,1
1039,2023-12-03,1
1039,2023-12-09,1
1039,2023-12-12,2
1039,2023-12-13,1
1039,2023-12-14,1
1039,2023-12-16,2
1039,2023-12-30,1
1039,2023-12-31,1
1039,2024-01-04,1
1039,2024-01-16,1
1039,2024-01-22,1
1039,2024-01-23,2
1039,2024-02-08,1
1039,2024-02-09,1
1039,2024-02-15,1
1039,2024-02-20,1
1039,2024-02-21,2
1039,2024-02-26,1
1039,2024-02-28,2
1039,2024-03-02,2
1039,2024-03-03,1
1039,2024-03-07,1
1039,2024-03-14,2
1040,2023-04-24,1
1040,2023-04-25,1
1040,2023-05-03,1
1040,2023-05-05,2
1040,2023-05-08,1
1040,2023-05-15,1
1040,2023-05-16,2
1040,2023-05-21,2
1040,2023-05-22,1
1040,2023-05-28,1
1040,2023-05-29,1
1040,2023-05-30,1
1040,2023-06-07,1
1040,2023-06-14,2
1040,2023-06-22,2
1040,2023-07-01,1
1040,2023-07-04,1
1040,2023-07-06,1
1040,2023-07-16,1
1040,2023-07-22,1
1040,2023-08-06,1
1040,2023-08-08,1
1040,2023-08-11,1
1040,2023-08-17,1
1040,2023-08-25,1
1040,2023-08-31,1
1040,2023-09-01,1
1040,2023-09-04,1
1040,2023-09-07,1
1040,2023-09-13,1
1040,2023-09-21,1
1040,2023-09-22,1
1040,2023-10-01,1
1040,2023-10-04,1
1040,2023-10-07,1
1040,2023-10-10,1
1040,2023-10-14,1
1040,2023-10-17,1
1040,2023-10-20,1
1040,2023-10-22,1
1040,2023-10-23,1
1040,2023-10-31,1
1040,2023-11-04,1
1040,2023-11-13,1
1040,2023-11-20,1
1040,2023-11-23,1
1040,2023-11-25,1
1040,2023-12-01,1
1040,2023-12-09,1
1040,2023-12-11,2
1040,2023-12-20,1
1040,2023-12-27,1
1040,2023-12-29,1
1040,2024-01-10,1
1040,2024-01-14,1
1040,2024-01-15,1
1040,2024-02-04,1
1040,2024-02-07,1
1040,2024-02-14,1
1040,2024-02-19,1
1040,2024-02-20,1
1040,2024-02-21,1
1040,2024-02-23,1
1040,2024-02-27,3
1040,2024-03-02,1
1040,2024-03-05,1
1040,2024-03-09,2
1040,2024-03-10,1
1040,2024-04-04,1
1040,2024-04-17,1
1041,2023-04-25,1
1041,2023-04-28,3
1041,2023-04-30,1
1041,2023-05-08,1
1041,2023-05-09,1
1041,2023-05-10,1
1041,2023-05-11,1
1041,2023-05-13,2
1041,2023-05-17,1
1041,2023-05-18,1
1041,2023-05-19,1
1041,2023-05-23,2
1041,2023-05-25,1
1041,2023-05-26,1
1041,2023-06-03,2
1041,2023-06-04,1
1041,2023-06-10,1
1041,2023-06-14,1
1041,2023-06-19,3
1041,2023-06-20,2
1041,2023-07-04,1
1041,2023-07-07,2
1041,2023-07-10,1
1041,2023-07-20,1
1041,2023-07-21,1
1041,2023-07-24,1
1041,2023-07-25,1
1041,2023-08-01,1
1041,2023-08-03,1
1041,2023-08-10,2
1041,2023-08-11,1
1041,2023-08-17,1
1041,2023-08-23,2
1041,2023-08-25,1
1041,2023-08-27,1
1041,2023-08-29,1
1041,2023-09-02,1
1041,2023-09-12,1
1041,2023-09-15,1
1041,2023-09-21,1
1041,2023-09-25,1
1041,2023-10-02,1
1041,2023-10-04,1
1041,2023-10-07,2
1041,2023-10-08,1
1041,2023-10-13,1
1041,2023-10-16,1
1041,2023-10-17,3
1041,2023-10-20,2
1041,2023-10-24,1
1041,2023-10-29,1
1041,2023-10-31,1
1041,2023-11-01,2
1041,2023-11-04,1
1041,2023-11-14,1
1041,2023-11-15,1
1041,2023-11-20,1
1041,2023-11-27,1
1041,2023-12-01,2
1041,2023-12-03,1
1041,2023-12-09,1
1041,2023-12-10,2
1041,2023-12-13,1
1041,2023-12-15,1
1041,2023-12-21,1
1041,2023-12-28,1
1041,2024-01-01,1
1041,2024-01-05,1
1041,2024-01-09,1
1041,2024-01-13,2
1041,2024-01-14,1
1041,2024-01-24,1
1041,2024-02-04,1
1041,2024-02-05,1
1041,2024-02-10,1
1041,2024-02-12,1
1041,2024-02-13,1
1041,2024-02-24,3
1041,2024-02-28,1
1041,2024-03-05,1
1041,2024-03-11,1
1041,2024-03-12,1
1041,2024-03-16,1
1041,2024-03-17,1
1041,2024-03-22,1
1041,2024-04-01,1
1041,2024-04-02,1
1041,2024-04-03,1
1041,2024-04-04,2
1042,2023-04-26,1
1042,2023-05-02,1
1042,2023-05-06,2
1042,2023-05-16,1
1042,2023-05-22,2
1042,2023-05-26,1
1042,2023-05-31,4
1042,2023-06-03,1
1042,2023-06-06,1
1042,2023-06-10,2
1042,2023-06-13,2
1042,2023-06-19,1
1042,2023-06-20,1
1042,2023-06-22,1
1042,2023-07-01,2
1042,2023-07-04,1
1042,2023-07-08,1
1042,2023-07-09,2
1042,2023-07-13,1
1042,2023-07-15,1
1042,2023-07-22,1
1042,2023-07-30,1
1042,2023-08-09,2
1042,2023-08-16,1
1042,2023-08-24,1
1042,2023-08-26,1
1042,2023-09-06,1
1042,2023-09-12,1
1042,2023-09-13,1
1042,2023-09-15,1
1042,2023-09-18,1
1042,2023-09-26,1
1042,2023-09-29,1
1042,2023-10-02,1
1042,2023-10-07,1
1042,2023-10-13,1
1042,2023-10-22,2
1042,2023-10-29,1
1042,2023-10-31,1
1042,2023-11-10,1
1042,2023-11-26,1
1042,2023-12-06,1
1042,2023-12-10,1
1042,2023-12-15,1
1042,2023-12-18,1
1042,2023-12-22,1
1042,2023-12-28,1
1042,2024-01-05,1
1042,2024-01-06,2
1042,2024-01-08,1
1042,2024-01-13,1
1042,2024-01-16,1
1042,2024-01-17,1
1042,2024-01-23,1
1042,2024-01-24,2
1042,2024-01-28,2
1042,2024-02-06,3
1042,2024-02-09,2
1042,2024-02-15,1
1042,2024-02-25,1
1042,2024-02-26,1
1042,2024-03-03,1
1042,2024-03-04,2
1042,2024-03-06,1
1042,2024-03-08,1
1042,2024-03-15,1
1042,2024-03-20,1
1042,2024-03-22,1
1042,2024-04-04,1
1042,2024-04-10,1
1043,2023-04-25,1
1043,2023-04-28,1
1043,2023-05-02,2
1043,2023-05-05,1
1043,2023-05-06,1
1043,2023-05-08,1
1043,2023-05-13,3
1043,2023-05-17,1
1043,2023-05-20,1
1043,2023-05-21,1
1043,2023-05-25,2
1043,2023-05-28,2
1043,2023-06-09,1
1043,2023-06-10,1
1043,2023-06-14,2
1043,2023-06-22,1
1043,2023-06-27,1
1043,2023-06-28,1
1043,2023-07-02,1
1043,2023-07-03,1
1043,2023-07-04,1
1043,2023-07-09,1
1043,2023-07-10,1
1043,2023-07-16,1
1043,2023-07-26,1
1043,2023-07-27,1
1043,2023-07-31,1
1043,2023-08-01,1
1043,2023-08-02,1
1043,2023-08-12,1
1043,2023-08-15,1
1043,2023-08-17,2
1043,2023-08-19,1
1043,2023-08-21,1
1043,2023-08-22,1
1043,2023-08-25,1
1043,2023-08-26,1
1043,2023-09-01,1
1043,2023-09-02,1
1043,2023-09-07,2
1043,2023-09-15,1
1043,2023-09-18,1
1043,2023-10-01,1
1043,2023-10-25,1
1043,2023-10-30,2
1043,2023-11-01,2
1043,2023-11-02,1
1043,2023-11-03,1
1043,2023-11-04,1
1043,2023-11-10,1
1043,2023-11-15,1
1043,2023-12-03,1
1043,2023-12-17,1
1043,2023-12-21,1
1043,2023-12-28,1
1043,2024-01-06,1
1043,2024-01-09,2
1043,2024-01-17,1
1043,2024-01-26,1
1043,2024-02-02,1
1043,2024-02-05,1
1043,2024-02-11,1
1043,2024-02-12,1
1043,2024-02-17,1
1043,2024-02-19,1
1043,2024-02-23,1
1043,2024-02-24,1
1043,2024-03-11,1
1043,2024-03-15,1
1043,2024-03-16,1
1043,2024-04-03,1
1044,2023-04-26,2
1044,2023-05-01,1
1044,2023-05-02,1
1044,2023-05-10,1
1044,2023-05-11,2
1044,2023-05-15,1
1044,2023-05-18,1
1044,2023-05-20,2
1044,2023-05-25,1
1044,2023-05-29,2
1044,2023-06-14,1
1044,2023-06-22,1
1044,2023-06-27,1
1044,2023-06-29,2
1044,2023-06-30,1
1044,2023-07-03,1
1044,2023-07-06,1
1044,2023-07-09,1
1044,2023-07-11,1
1044,2023-07-15,2
1044,2023-07-17,1
1044,2023-07-19,2
1044,2023-07-24,2
1044,2023-07-29,1
1044,2023-08-03,1
1044,2023-08-04,1
1044,2023-08-12,2
1044,2023-08-17,1
1044,2023-08-21,1
1044,2023-09-02,1
1044,2023-09-05,1
1044,2023-09-06,1
1044,2023-09-16,1
1044,2023-09-17,1
1044,2023-09-19,1
1044,2023-10-06,1
1044,2023-10-10,1
1044,2023-10-11,2
1044,2023-10-14,1
1044,2023-10-17,1
1044,2023-10-20,1
1044,2023-10-21,1
1044,2023-11-11,1
1044,2023-11-12,1
1044,2023-11-14,2
1044,2023-11-16,4
1044,2023-11-20,1
1044,2023-12-02,1
1044,2023-12-06,1
1044,2023-12-07,1
1044,2023-12-12,1
1044,2023-12-16,1
1044,2023-12-18,1
1044,2023-12-20,1
1044,2023-12-21,1
1044,2023-12-22,1
1044,2023-12-26,1
1044,2023-12-28,2
1044,2024-01-04,2
1044,2024-01-05,1
1044,2024-01-16,2
1044,2024-01-22,1
1044,2024-01-29,1
1044,2024-02-02,2
1044,2024-02-09,1
1044,2024-02-16,1
1044,2024-02-24,1
1044,2024-03-06,1
1044,2024-03-07,1
1044,2024-03-14,2
1044,2024-03-17,1
1045,2023-04-26,1
1045,2023-05-06,1
1045,2023-05-09,1
1045,2023-05-10,1
1045,2023-05-21,1
1045,2023-05-26,1
1045,2023-05-30,2
1045,2023-06-10,1
1045,2023-06-14,1
1045,2023-06-19,2
1045,2023-06-22,2
1045,2023-06-24,1
1045,2023-06-28,1
1045,2023-06-30,1
1045,2023-07-01,1
1045,2023-07-03,2
1045,2023-07-09,1
1045,2023-07-17,1
1045,2023-07-21,1
1045,2023-08-02,1
1045,2023-08-06,1
1045,2023-08-10,1
1045,2023-08-12,1
1045,2023-08-18,1
1045,2023-09-04,2
1045,2023-09-06,1
1045,2023-09-07,1
1045,2023-09-08,2
1045,2023-09-12,2
1045,2023-09-15,1
1045,2023-09-21,1
1045,2023-09-26,1
1045,2023-10-04,1
1045,2023-10-10,2
1045,2023-10-11,1
1045,2023-10-12,1
1045,2023-10-20,1
1045,2023-10-21,1
1045,2023-10-24,2
1045,2023-11-03,1
1045,2023-11-13,1
1045,2023-11-15,1
1045,2023-11-16,1
1045,2023-11-17,1
1045,2023-11-27,2
1045,2023-12-01,2
1045,2023-12-07,2
1045,2023-12-19,1
1045,2023-12-21,1
1045,2023-12-28,2
1045,2024-01-10,1
1045,2024-01-16,1
1045,2024-01-23,1
1045,2024-01-30,1
1045,2024-02-01,2
1045,2024-02-03,1
1045,2024-02-08,1
1045,2024-02-09,1
1045,2024-02-11,1
1045,2024-02-17,2
1045,2024-02-21,1
1045,2024-02-22,1
1045,2024-02-24,1
1045,2024-02-25,1
1045,2024-02-27,1
1045,2024-02-29,1
1045,2024-03-01,2
1045,2024-03-03,1
1045,2024-03-04,2
1045,2024-03-06,1
1045,2024-03-08,1
1045,2024-03-09,2
1045,2024-03-14,1
1045,2024-03-15,1
1045,2024-04-02,1
1045,2024-04-10,1
1046,2023-04-24,1
1046,2023-04-25,1
1046,2023-04-29,2
1046,2023-05-01,1
1046,2023-05-04,2
1046,2023-05-15,2
1046,2023-05-17,1
1046,2023-05-21,1
1046,2023-05-23,1
1046,2023-06-06,2
1046,2023-06-08,1
1046,2023-06-13,1
1046,2023-06-14,1
1046,2023-06-30,2
1046,2023-07-01,1
1046,2023-07-15,1
1046,2023-07-18,1
1046,2023-07-21,1
1046,2023-07-27,1
1046,2023-07-28,1
1046,2023-07-29,1
1046,2023-08-07,1
1046,2023-08-09,1
1046,2023-08-10,1
1046,2023-08-16,1
1046,2023-08-20,1
1046,2023-08-27,1
1046,2023-08-30,1
1046,2023-09-02,1
1046,2023-09-06,1
1046,2023-09-12,2
1046,2023-09-15,1
1046,2023-09-19,2
1046,2023-10-04,1
1046,2023-10-06,1
1046,2023-10-13,3
1046,2023-10-17,1
1046,2023-10-25,1
1046,2023-10-30,1
1046,2023-11-05,1
1046,2023-11-08,1
1046,2023-11-09,1
1046,2023-11-13,1
1046,2023-11-18,1
1046,2023-11-20,1
1046,2023-11-21,3
1046,2023-11-22,1
1046,2023-11-27,1
1046,2023-12-01,2
1046,2023-12-02,1
1046,2023-12-03,1
1046,2023-12-09,1
1046,2023-12-13,2
1046,2023-12-14,1
1046,2023-12-19,1
1046,2023-12-21,1
1046,2023-12-24,1
1046,2023-12-25,1
1046,2023-12-26,1
1046,2024-01-04,2
1046,2024-01-09,1
1046,2024-01-10,1
1046,2024-01-13,1
1046,2024-01-14,1
1046,2024-01-15,1
1046,2024-01-16,1
1046,2024-01-23,1
1046,2024-01-24,1
1046,2024-01-28,1
1046,2024-02-08,1
1046,2024-02-11,1
1046,2024-02-12,1
1046,2024-02-14,1
1046,2024-02-15,1
1046,2024-02-16,1
1046,2024-02-17,1
1046,2024-03-04,1
1046,2024-03-05,1
1046,2024-03-06,1
1046,2024-03-10,1
1046,2024-03-13,1
1046,2024-03-20,1
1046,2024-03-22,1
1046,2024-04-02,1
1046,2024-04-04,1
1046,2024-04-08,1
1046,2024-04-22,1
1047,2023-04-27,2
1047,2023-04-30,1
1047,2023-05-03,1
1047,2023-05-10,1
1047,2023-05-15,1
1047,2023-05-19,2
1047,2023-05-22,2
1047,2023-05-23,1
1047,2023-05-28,2
1047,2023-06-04,2
1047,2023-06-16,1
1047,2023-06-22,1
1047,2023-06-23,1
1047,2023-07-01,1
1047,2023-07-05,1
1047,2023-07-06,1
1047,2023-07-09,2
1047,2023-07-10,2
1047,2023-07-18,1
1047,2023-07-27,1
1047,2023-07-28,1
1047,2023-08-06,1
1047,2023-08-09,1
1047,2023-08-15,1
1047,2023-08-20,1
1047,2023-08-25,1
1047,2023-08-31,1
1047,2023-09-01,2
1047,2023-09-03,1
1047,2023-09-05,1
1047,2023-09-06,1
1047,2023-09-08,1
1047,2023-09-10,1
1047,2023-09-16,1
1047,2023-09-17,1
1047,2023-09-18,1
1047,2023-09-19,1
1047,2023-09-22,1
1047,2023-09-27,1
1047,2023-10-02,1
1047,2023-10-07,1
1047,2023-10-17,2
1047,2023-10-20,1
1047,2023-11-02,1
1047,2023-11-12,1
1047,2023-11-15,1
1047,2023-11-17,1
1047,2023-11-20,1
1047,2023-11-26,1
1047,2023-11-29,1
