member_id,product_id,trip_count,reward_points,reward_title
1052,37,5,0.5000,GOLD
1052,55,3,0.2500,SILVER 
1052,63,5,0.5000,GOLD
1052,73,9,1.0000,PLATINUM 
1052,75,4,0.3750,SILVER 
1052,90,4,0.3750,SILVER 
1052,36,5,0.5000,GOLD
1052,56,3,0.2500,SILVER 
1052,66,4,0.3750,SILVER 
1052,69,5,0.5000,GOLD
1052,8,6,0.6250,GOLD
1052,41,6,0.6250,GOLD
1052,54,2,0.1250,BRONZE
1052,6,3,0.2500,SILVER 
1052,52,5,0.5000,GOLD
1052,87,5,0.5000,GOLD
1052,74,6,0.6250,GOLD
1052,78,9,1.0000,PLATINUM 
1052,91,2,0.1250,BRONZE
1052,7,3,0.2500,SILVER 
1052,13,5,0.5000,GOLD
1052,35,5,0.5000,GOLD
1052,45,9,1.0000,PLATINUM 
1052,53,5,0.5000,GOLD
1052,79,5,0.5000,GOLD
1052,83,4,0.3750,SILVER 
1052,18,4,0.3750,SILVER 
1052,43,7,0.7500,GOLD
1052,77,3,0.2500,SILVER 
1052,95,4,0.3750,SILVER 
1052,100,6,0.6250,GOLD
1052,1,5,0.5000,GOLD
1052,29,2,0.1250,BRONZE
1052,81,3,0.2500,SILVER 
1052,88,2,0.1250,BRONZE
1052,97,4,0.3750,SILVER 
1052,22,2,0.1250,BRONZE
1052,42,1,0.0000,BRONZE
1052,49,5,0.5000,GOLD
1052,93,5,0.5000,GOLD
1052,62,6,0.6250,GOLD
1052,17,5,0.5000,GOLD
1052,50,6,0.6250,GOLD
1052,65,7,0.7500,GOLD
1052,85,6,0.6250,GOLD
1052,86,1,0.0000,BRONZE
1052,99,7,0.7500,GOLD
1052,71,4,0.3750,SILVER 
1052,20,2,0.1250,BRONZE
1052,12,5,0.5000,GOLD
1052,27,3,0.2500,SILVER 
1052,51,6,0.6250,GOLD
1052,15,3,0.2500,SILVER 
1052,70,5,0.5000,GOLD
1052,32,4,0.3750,SILVER 
1052,84,3,0.2500,SILVER 
1052,67,6,0.6250,GOLD
1052,72,2,0.1250,BRONZE
1052,2,3,0.2500,SILVER 
1052,25,7,0.7500,GOLD
1052,96,4,0.3750,SILVER 
1052,59,6,0.6250,GOLD
1052,92,6,0.6250,GOLD
1052,30,2,0.1250,BRONZE
1052,21,5,0.5000,GOLD
1052,33,4,0.3750,SILVER 
1052,76,2,0.1250,BRONZE
1052,19,4,0.3750,SILVER 
1052,4,1,0.0000,BRONZE
1052,47,4,0.3750,SILVER 
1052,61,3,0.2500,SILVER 
1052,82,1,0.0000,BRONZE
1052,89,2,0.1250,BRONZE
1052,38,2,0.1250,BRONZE
1052,44,4,0.3750,SILVER 
1052,48,3,0.2500,SILVER 
1052,58,4,0.3750,SILVER 
1052,31,4,0.3750,SILVER 
1052,3,1,0.0000,BRONZE
1052,24,3,0.2500,SILVER 
1052,9,2,0.1250,BRONZE
1052,98,3,0.2500,SILVER 
1052,26,2,0.1250,BRONZE
1052,16,1,0.0000,BRONZE
1052,64,4,0.3750,SILVER 
1052,80,1,0.0000,BRONZE
1052,94,2,0.1250,BRONZE
1052,14,3,0.2500,SILVER 
1052,40,2,0.1250,BRONZE
1052,5,1,0.0000,BRONZE
1052,34,1,0.0000,BRONZE
1052,28,1,0.0000,BRONZE
1052,57,1,0.0000,BRONZE
1052,60,1,0.0000,BRONZE
1053,1,3,0.2000,SILVER 
1053,87,3,0.2000,SILVER 
1053,2,3,0.2000,SILVER 
1053,41,1,0.0000,BRONZE
1053,45,4,0.3000,SILVER 
1053,8,6,0.5000,GOLD
1053,23,7,0.6000,GOLD
1053,48,8,0.7000,GOLD
1053,60,5,0.4000,SILVER 
1053,78,1,0.0000,BRONZE
1053,90,3,0.2000,SILVER 
1053,98,8,0.7000,GOLD
1053,70,3,0.2000,SILVER 
1053,91,6,0.5000,GOLD
1053,95,1,0.0000,BRONZE
1053,22,3,0.2000,SILVER 
1053,56,4,0.3000,SILVER 
1053,82,5,0.4000,SILVER 
1053,83,3,0.2000,SILVER 
1053,58,1,0.0000,BRONZE
1053,85,4,0.3000,SILVER 
1053,88,4,0.3000,SILVER 
1053,11,2,0.1000,BRONZE
1053,99,5,0.4000,SILVER 
1053,20,3,0.2000,SILVER 
1053,36,3,0.2000,SILVER 
1053,62,4,0.3000,SILVER 
1053,13,4,0.3000,SILVER 
1053,47,3,0.2000,SILVER 
1053,49,3,0.2000,SILVER 
1053,6,4,0.3000,SILVER 
1053,67,5,0.4000,SILVER 
1053,46,3,0.2000,SILVER 
1053,81,3,0.2000,SILVER 
1053,10,2,0.1000,BRONZE
1053,24,3,0.2000,SILVER 
1053,43,6,0.5000,GOLD
1053,29,2,0.1000,BRONZE
1053,66,2,0.1000,BRONZE
1053,16,5,0.4000,SILVER 
1053,42,2,0.1000,BRONZE
1053,38,2,0.1000,BRONZE
1053,86,3,0.2000,SILVER 
1053,96,1,0.0000,BRONZE
1053,61,1,0.0000,BRONZE
1053,53,2,0.1000,BRONZE
1053,19,1,0.0000,BRONZE
1053,44,2,0.1000,BRONZE
1053,79,6,0.5000,GOLD
1053,94,6,0.5000,GOLD
1053,4,3,0.2000,SILVER 
1053,12,4,0.3000,SILVER 
1053,15,6,0.5000,GOLD
1053,30,6,0.5000,GOLD
1053,54,5,0.4000,SILVER 
1053,74,6,0.5000,GOLD
1053,75,4,0.3000,SILVER 
1053,76,6,0.5000,GOLD
1053,93,5,0.4000,SILVER 
1053,97,8,0.7000,GOLD
1053,7,4,0.3000,SILVER 
1053,27,7,0.6000,GOLD
1053,28,4,0.3000,SILVER 
1053,55,4,0.3000,SILVER 
1053,69,4,0.3000,SILVER 
1053,80,6,0.5000,GOLD
1053,25,4,0.3000,SILVER 
1053,26,5,0.4000,SILVER 
1053,35,3,0.2000,SILVER 
1053,63,8,0.7000,GOLD
1053,73,6,0.5000,GOLD
1053,52,4,0.3000,SILVER 
1053,14,7,0.6000,GOLD
1053,34,6,0.5000,GOLD
1053,59,5,0.4000,SILVER 
1053,64,9,0.8000,PLATINUM 
1053,65,9,0.8000,PLATINUM 
1053,71,4,0.3000,SILVER 
1053,77,4,0.3000,SILVER 
1053,100,5,0.4000,SILVER 
1053,18,2,0.1000,BRONZE
1053,33,11,1.0000,PLATINUM 
1053,68,7,0.6000,GOLD
1053,9,6,0.5000,GOLD
1053,39,7,0.6000,GOLD
1053,51,7,0.6000,GOLD
1053,37,6,0.5000,GOLD
1053,84,5,0.4000,SILVER 
1053,5,3,0.2000,SILVER 
1053,40,4,0.3000,SILVER 
1053,50,7,0.6000,GOLD
1053,92,5,0.4000,SILVER 
1053,31,4,0.3000,SILVER 
1053,72,6,0.5000,GOLD
1053,32,4,0.3000,SILVER 
1053,89,4,0.3000,SILVER 
1053,3,4,0.3000,SILVER 
1053,17,4,0.3000,SILVER 
1053,21,5,0.4000,SILVER 
1053,57,4,0.3000,SILVER 
1054,82,4,0.3333,SILVER 
1054,44,4,0.3333,SILVER 
1054,61,7,0.6667,GOLD
1054,83,2,0.1111,BRONZE
1054,36,7,0.6667,GOLD
1054,22,9,0.8889,PLATINUM 
1054,29,8,0.7778,GOLD
1054,37,6,0.5556,GOLD
1054,47,9,0.8889,PLATINUM 
1054,53,7,0.6667,GOLD
1054,59,4,0.3333,SILVER 
1054,75,7,0.6667,GOLD
1054,23,5,0.4444,SILVER 
1054,52,7,0.6667,GOLD
1054,65,3,0.2222,SILVER 
1054,70,5,0.4444,SILVER 
1054,96,3,0.2222,SILVER 
1054,13,5,0.4444,SILVER 
1054,20,6,0.5556,GOLD
1054,77,6,0.5556,GOLD
1054,98,3,0.2222,SILVER 
1054,18,4,0.3333,SILVER 
1054,45,5,0.4444,SILVER 
1054,51,4,0.3333,SILVER 
1054,67,8,0.7778,GOLD
1054,88,6,0.5556,GOLD
1054,93,5,0.4444,SILVER 
1054,95,7,0.6667,GOLD
1054,3,3,0.2222,SILVER 
1054,10,1,0.0000,BRONZE
1054,12,5,0.4444,SILVER 
1054,31,5,0.4444,SILVER 
1054,79,3,0.2222,SILVER 
1054,91,6,0.5556,GOLD
1054,40,1,0.0000,BRONZE
1054,46,8,0.7778,GOLD
1054,99,7,0.6667,GOLD
1054,1,10,1.0000,PLATINUM 
1054,16,7,0.6667,GOLD
1054,84,5,0.4444,SILVER 
1054,24,1,0.0000,BRONZE
1054,25,4,0.3333,SILVER 
1054,28,4,0.3333,SILVER 
1054,55,7,0.6667,GOLD
1054,57,3,0.2222,SILVER 
1054,80,4,0.3333,SILVER 
1054,89,4,0.3333,SILVER 
1054,17,3,0.2222,SILVER 
1054,30,4,0.3333,SILVER 
1054,34,7,0.6667,GOLD
1054,39,1,0.0000,BRONZE
1054,43,6,0.5556,GOLD
1054,74,3,0.2222,SILVER 
1054,72,2,0.1111,BRONZE
1054,21,2,0.1111,BRONZE
1054,50,8,0.7778,GOLD
1054,38,7,0.6667,GOLD
1054,35,5,0.4444,SILVER 
1054,2,4,0.3333,SILVER 
1054,54,1,0.0000,BRONZE
1054,66,7,0.6667,GOLD
1054,94,7,0.6667,GOLD
1054,41,3,0.2222,SILVER 
1054,6,3,0.2222,SILVER 
1054,69,4,0.3333,SILVER 
1054,86,2,0.1111,BRONZE
1054,11,5,0.4444,SILVER 
1054,64,5,0.4444,SILVER 
1054,90,4,0.3333,SILVER 
1054,7,3,0.2222,SILVER 
1054,49,5,0.4444,SILVER 
1054,71,4,0.3333,SILVER 
1054,56,3,0.2222,SILVER 
1054,9,3,0.2222,SILVER 
1054,92,3,0.2222,SILVER 
1054,33,3,0.2222,SILVER 
1054,60,3,0.2222,SILVER 
1054,100,5,0.4444,SILVER 
1054,27,3,0.2222,SILVER 
1054,19,6,0.5556,GOLD
1054,42,2,0.1111,BRONZE
1054,62,2,0.1111,BRONZE
1054,87,4,0.3333,SILVER 
1054,32,5,0.4444,SILVER 
1054,73,2,0.1111,BRONZE
1054,68,4,0.3333,SILVER 
1054,63,4,0.3333,SILVER 
1054,26,4,0.3333,SILVER 
1054,14,2,0.1111,BRONZE
1054,58,5,0.4444,SILVER 
1054,4,6,0.5556,GOLD
1054,97,3,0.2222,SILVER 
1054,81,2,0.1111,BRONZE
1054,78,3,0.2222,SILVER 
1054,85,3,0.2222,SILVER 
1054,8,2,0.1111,BRONZE
1054,5,2,0.1111,BRONZE
1054,15,1,0.0000,BRONZE
1054,76,1,0.0000,BRONZE
1054,48,4,0.3333,SILVER 
1055,68,3,0.2500,SILVER 
1055,70,3,0.2500,SILVER 
1055,96,2,0.1250,BRONZE
1055,5,4,0.3750,SILVER 
1055,18,3,0.2500,SILVER 
1055,81,5,0.5000,GOLD
1055,4,4,0.3750,SILVER 
1055,71,5,0.5000,GOLD
1055,73,7,0.7500,GOLD
1055,74,2,0.1250,BRONZE
1055,10,5,0.5000,GOLD
1055,14,3,0.2500,SILVER 
1055,79,6,0.6250,GOLD
1055,82,5,0.5000,GOLD
1055,25,5,0.5000,GOLD
1055,36,2,0.1250,BRONZE
1055,28,2,0.1250,BRONZE
1055,69,2,0.1250,BRONZE
1055,26,3,0.2500,SILVER 
1055,8,1,0.0000,BRONZE
1055,92,3,0.2500,SILVER 
1055,72,6,0.6250,GOLD
1055,42,4,0.3750,SILVER 
1055,13,3,0.2500,SILVER 
1055,40,1,0.0000,BRONZE
1055,93,2,0.1250,BRONZE
1055,11,4,0.3750,SILVER 
1055,53,4,0.3750,SILVER 
1055,56,3,0.2500,SILVER 
1055,50,5,0.5000,GOLD
1055,98,1,0.0000,BRONZE
1055,88,4,0.3750,SILVER 
1055,15,2,0.1250,BRONZE
1055,77,2,0.1250,BRONZE
1055,60,1,0.0000,BRONZE
1055,22,6,0.6250,GOLD
1055,38,5,0.5000,GOLD
1055,52,5,0.5000,GOLD
1055,67,4,0.3750,SILVER 
1055,84,1,0.0000,BRONZE
1055,20,5,0.5000,GOLD
1055,23,8,0.8750,PLATINUM 
1055,41,2,0.1250,BRONZE
1055,43,7,0.7500,GOLD
1055,54,3,0.2500,SILVER 
1055,58,9,1.0000,PLATINUM 
1055,85,3,0.2500,SILVER 
1055,90,5,0.5000,GOLD
1055,99,5,0.5000,GOLD
1055,16,4,0.3750,SILVER 
1055,17,7,0.7500,GOLD
1055,29,4,0.3750,SILVER 
1055,80,7,0.7500,GOLD
1055,97,3,0.2500,SILVER 
1055,12,8,0.8750,PLATINUM 
1055,21,7,0.7500,GOLD
1055,30,5,0.5000,GOLD
1055,39,3,0.2500,SILVER 
1055,48,4,0.3750,SILVER 
1055,78,7,0.7500,GOLD
1055,83,5,0.5000,GOLD
1055,19,5,0.5000,GOLD
1055,46,4,0.3750,SILVER 
1055,49,3,0.2500,SILVER 
1055,51,3,0.2500,SILVER 
1055,55,5,0.5000,GOLD
1055,45,3,0.2500,SILVER 
1055,91,5,0.5000,GOLD
1055,3,3,0.2500,SILVER 
1055,24,6,0.6250,GOLD
1055,76,3,0.2500,SILVER 
1055,95,5,0.5000,GOLD
1055,27,5,0.5000,GOLD
1055,2,5,0.5000,GOLD
1055,9,4,0.3750,SILVER 
1055,34,6,0.6250,GOLD
1055,37,5,0.5000,GOLD
1055,1,6,0.6250,GOLD
1055,6,8,0.8750,PLATINUM 
1055,61,6,0.6250,GOLD
1055,31,9,1.0000,PLATINUM 
1055,44,4,0.3750,SILVER 
1055,47,3,0.2500,SILVER 
1055,59,2,0.1250,BRONZE
1055,65,6,0.6250,GOLD
1055,86,5,0.5000,GOLD
1055,7,5,0.5000,GOLD
1055,62,3,0.2500,SILVER 
1055,64,5,0.5000,GOLD
1055,66,4,0.3750,SILVER 
1055,75,4,0.3750,SILVER 
1055,89,4,0.3750,SILVER 
1055,100,3,0.2500,SILVER 
1055,33,5,0.5000,GOLD
1055,57,3,0.2500,SILVER 
1055,87,5,0.5000,GOLD
1055,32,5,0.5000,GOLD
1055,63,2,0.1250,BRONZE
1055,94,4,0.3750,SILVER 
1055,35,3,0.2500,SILVER 
1056,3,5,0.4444,SILVER 
1056,35,2,0.1111,BRONZE
1056,41,4,0.3333,SILVER 
1056,42,3,0.2222,SILVER 
1056,45,3,0.2222,SILVER 
1056,50,6,0.5556,GOLD
1056,80,6,0.5556,GOLD
1056,82,4,0.3333,SILVER 
1056,19,6,0.5556,GOLD
1056,23,5,0.4444,SILVER 
1056,78,6,0.5556,GOLD
1056,81,6,0.5556,GOLD
1056,99,2,0.1111,BRONZE
1056,27,4,0.3333,SILVER 
1056,30,3,0.2222,SILVER 
1056,38,4,0.3333,SILVER 
1056,52,3,0.2222,SILVER 
1056,55,3,0.2222,SILVER 
1056,56,4,0.3333,SILVER 
1056,98,7,0.6667,GOLD
1056,5,7,0.6667,GOLD
1056,6,8,0.7778,GOLD
1056,18,6,0.5556,GOLD
1056,43,4,0.3333,SILVER 
1056,62,5,0.4444,SILVER 
1056,36,8,0.7778,GOLD
1056,37,9,0.8889,PLATINUM 
1056,13,5,0.4444,SILVER 
1056,20,3,0.2222,SILVER 
1056,22,4,0.3333,SILVER 
1056,64,7,0.6667,GOLD
1056,71,7,0.6667,GOLD
1056,1,3,0.2222,SILVER 
1056,15,8,0.7778,GOLD
1056,33,4,0.3333,SILVER 
1056,40,2,0.1111,BRONZE
1056,54,3,0.2222,SILVER 
1056,70,5,0.4444,SILVER 
1056,7,2,0.1111,BRONZE
1056,47,3,0.2222,SILVER 
1056,67,6,0.5556,GOLD
1056,76,2,0.1111,BRONZE
1056,96,6,0.5556,GOLD
1056,8,3,0.2222,SILVER 
1056,11,3,0.2222,SILVER 
1056,69,7,0.6667,GOLD
1056,77,8,0.7778,GOLD
1056,12,4,0.3333,SILVER 
1056,16,4,0.3333,SILVER 
1056,21,5,0.4444,SILVER 
1056,48,9,0.8889,PLATINUM 
1056,89,3,0.2222,SILVER 
1056,9,5,0.4444,SILVER 
1056,58,3,0.2222,SILVER 
1056,63,2,0.1111,BRONZE
1056,75,5,0.4444,SILVER 
1056,86,3,0.2222,SILVER 
1056,94,4,0.3333,SILVER 
1056,59,8,0.7778,GOLD
1056,91,4,0.3333,SILVER 
1056,88,4,0.3333,SILVER 
1056,24,10,1.0000,PLATINUM 
1056,65,3,0.2222,SILVER 
1056,66,5,0.4444,SILVER 
1056,74,4,0.3333,SILVER 
1056,92,2,0.1111,BRONZE
1056,2,5,0.4444,SILVER 
1056,17,4,0.3333,SILVER 
1056,14,3,0.2222,SILVER 
1056,34,4,0.3333,SILVER 
1056,93,5,0.4444,SILVER 
1056,100,1,0.0000,BRONZE
1056,10,5,0.4444,SILVER 
1056,31,3,0.2222,SILVER 
1056,39,2,0.1111,BRONZE
1056,51,4,0.3333,SILVER 
1056,87,2,0.1111,BRONZE
1056,61,2,0.1111,BRONZE
1056,53,6,0.5556,GOLD
1056,72,3,0.2222,SILVER 
1056,26,5,0.4444,SILVER 
1056,68,5,0.4444,SILVER 
1056,83,3,0.2222,SILVER 
1056,46,5,0.4444,SILVER 
1056,28,2,0.1111,BRONZE
1056,44,6,0.5556,GOLD
1056,90,2,0.1111,BRONZE
1056,97,4,0.3333,SILVER 
1056,84,3,0.2222,SILVER 
1056,29,5,0.4444,SILVER 
1056,79,1,0.0000,BRONZE
1056,4,4,0.3333,SILVER 
1056,25,1,0.0000,BRONZE
1056,60,3,0.2222,SILVER 
1056,95,2,0.1111,BRONZE
1056,73,2,0.1111,BRONZE
1056,32,4,0.3333,SILVER 
1056,85,1,0.0000,BRONZE
1057,6,2,0.1250,BRONZE
1057,8,3,0.2500,SILVER 
1057,48,5,0.5000,GOLD
1057,78,8,0.8750,PLATINUM 
1057,26,4,0.3750,SILVER 
1057,37,4,0.3750,SILVER 
1057,89,4,0.3750,SILVER 
1057,99,6,0.6250,GOLD
1057,12,7,0.7500,GOLD
1057,36,6,0.6250,GOLD
1057,65,3,0.2500,SILVER 
1057,75,3,0.2500,SILVER 
1057,92,5,0.5000,GOLD
1057,25,4,0.3750,SILVER 
1057,33,4,0.3750,SILVER 
1057,90,4,0.3750,SILVER 
1057,1,7,0.7500,GOLD
1057,85,4,0.3750,SILVER 
1057,54,6,0.6250,GOLD
1057,97,5,0.5000,GOLD
1057,52,3,0.2500,SILVER 
1057,45,1,0.0000,BRONZE
1057,22,2,0.1250,BRONZE
1057,34,4,0.3750,SILVER 
1057,32,3,0.2500,SILVER 
1057,42,4,0.3750,SILVER 
1057,63,2,0.1250,BRONZE
1057,67,4,0.3750,SILVER 
1057,88,3,0.2500,SILVER 
1057,3,4,0.3750,SILVER 
1057,39,5,0.5000,GOLD
1057,44,2,0.1250,BRONZE
1057,7,4,0.3750,SILVER 
1057,50,2,0.1250,BRONZE
1057,2,3,0.2500,SILVER 
1057,55,1,0.0000,BRONZE
1057,20,2,0.1250,BRONZE
1057,15,1,0.0000,BRONZE
1057,17,1,0.0000,BRONZE
1057,60,6,0.6250,GOLD
1057,73,2,0.1250,BRONZE
1057,41,2,0.1250,BRONZE
1057,87,3,0.2500,SILVER 
1057,21,2,0.1250,BRONZE
1057,82,2,0.1250,BRONZE
1057,5,4,0.3750,SILVER 
1057,11,5,0.5000,GOLD
1057,23,8,0.8750,PLATINUM 
1057,24,7,0.7500,GOLD
1057,35,6,0.6250,GOLD
1057,43,5,0.5000,GOLD
1057,66,5,0.5000,GOLD
1057,72,6,0.6250,GOLD
1057,96,5,0.5000,GOLD
1057,16,2,0.1250,BRONZE
1057,27,4,0.3750,SILVER 
1057,29,6,0.6250,GOLD
1057,40,5,0.5000,GOLD
1057,56,2,0.1250,BRONZE
1057,71,6,0.6250,GOLD
1057,80,5,0.5000,GOLD
1057,91,7,0.7500,GOLD
1057,100,5,0.5000,GOLD
1057,4,3,0.2500,SILVER 
1057,47,4,0.3750,SILVER 
1057,49,2,0.1250,BRONZE
1057,61,4,0.3750,SILVER 
1057,69,5,0.5000,GOLD
1057,83,6,0.6250,GOLD
1057,94,4,0.3750,SILVER 
1057,98,5,0.5000,GOLD
1057,10,7,0.7500,GOLD
1057,18,4,0.3750,SILVER 
1057,19,5,0.5000,GOLD
1057,68,5,0.5000,GOLD
1057,76,1,0.0000,BRONZE
1057,13,3,0.2500,SILVER 
1057,31,5,0.5000,GOLD
1057,64,6,0.6250,GOLD
1057,70,4,0.3750,SILVER 
1057,9,5,0.5000,GOLD
1057,14,6,0.6250,GOLD
1057,28,3,0.2500,SILVER 
1057,53,3,0.2500,SILVER 
1057,58,4,0.3750,SILVER 
1057,59,4,0.3750,SILVER 
1057,77,8,0.8750,PLATINUM 
1057,84,6,0.6250,GOLD
1057,86,3,0.2500,SILVER 
1057,51,3,0.2500,SILVER 
1057,79,4,0.3750,SILVER 
1057,38,9,1.0000,PLATINUM 
1057,62,6,0.6250,GOLD
1057,93,4,0.3750,SILVER 
1057,95,5,0.5000,GOLD
1057,30,4,0.3750,SILVER 
1057,46,6,0.6250,GOLD
1057,57,3,0.2500,SILVER 
1057,81,3,0.2500,SILVER 
1058,2,5,0.5000,GOLD
1058,7,6,0.6250,GOLD
1058,31,1,0.0000,BRONZE
1058,69,3,0.2500,SILVER 
1058,73,5,0.5000,GOLD
1058,77,6,0.6250,GOLD
1058,93,6,0.6250,GOLD
1058,92,4,0.3750,SILVER 
1058,32,6,0.6250,GOLD
1058,52,5,0.5000,GOLD
1058,28,2,0.1250,BRONZE
1058,34,4,0.3750,SILVER 
1058,38,4,0.3750,SILVER 
1058,86,4,0.3750,SILVER 
1058,48,4,0.3750,SILVER 
1058,55,4,0.3750,SILVER 
1058,71,5,0.5000,GOLD
1058,78,7,0.7500,GOLD
1058,98,5,0.5000,GOLD
1058,8,6,0.6250,GOLD
1058,36,3,0.2500,SILVER 
1058,6,3,0.2500,SILVER 
1058,64,6,0.6250,GOLD
1058,47,4,0.3750,SILVER 
1058,83,4,0.3750,SILVER 
1058,20,2,0.1250,BRONZE
1058,26,5,0.5000,GOLD
1058,39,1,0.0000,BRONZE
1058,44,7,0.7500,GOLD
1058,82,4,0.3750,SILVER 
1058,3,6,0.6250,GOLD
1058,84,4,0.3750,SILVER 
1058,37,3,0.2500,SILVER 
1058,51,3,0.2500,SILVER 
1058,54,8,0.8750,PLATINUM 
1058,74,4,0.3750,SILVER 
1058,80,4,0.3750,SILVER 
1058,12,5,0.5000,GOLD
1058,19,3,0.2500,SILVER 
1058,40,4,0.3750,SILVER 
1058,85,2,0.1250,BRONZE
1058,10,5,0.5000,GOLD
1058,94,3,0.2500,SILVER 
1058,95,9,1.0000,PLATINUM 
1058,22,3,0.2500,SILVER 
1058,27,3,0.2500,SILVER 
1058,49,4,0.3750,SILVER 
1058,25,2,0.1250,BRONZE
1058,46,3,0.2500,SILVER 
1058,88,5,0.5000,GOLD
1058,5,1,0.0000,BRONZE
1058,53,8,0.8750,PLATINUM 
1058,58,1,0.0000,BRONZE
1058,96,6,0.6250,GOLD
1058,18,4,0.3750,SILVER 
1058,23,5,0.5000,GOLD
1058,43,6,0.6250,GOLD
1058,67,3,0.2500,SILVER 
1058,33,2,0.1250,BRONZE
1058,59,5,0.5000,GOLD
1058,29,3,0.2500,SILVER 
1058,30,2,0.1250,BRONZE
1058,35,3,0.2500,SILVER 
1058,4,4,0.3750,SILVER 
1058,17,8,0.8750,PLATINUM 
1058,65,2,0.1250,BRONZE
1058,42,5,0.5000,GOLD
1058,66,4,0.3750,SILVER 
1058,16,4,0.3750,SILVER 
1058,61,4,0.3750,SILVER 
1058,79,3,0.2500,SILVER 
1058,41,4,0.3750,SILVER 
1058,56,1,0.0000,BRONZE
1058,68,4,0.3750,SILVER 
1058,72,6,0.6250,GOLD
1058,75,4,0.3750,SILVER 
1058,87,4,0.3750,SILVER 
1058,11,4,0.3750,SILVER 
1058,14,2,0.1250,BRONZE
1058,99,4,0.3750,SILVER 
1058,63,3,0.2500,SILVER 
1058,76,2,0.1250,BRONZE
1058,91,5,0.5000,GOLD
1058,1,2,0.1250,BRONZE
1058,50,5,0.5000,GOLD
1058,62,1,0.0000,BRONZE
1058,9,5,0.5000,GOLD
1058,100,3,0.2500,SILVER 
1058,13,3,0.2500,SILVER 
1058,60,3,0.2500,SILVER 
1058,45,4,0.3750,SILVER 
1058,57,3,0.2500,SILVER 
1058,81,4,0.3750,SILVER 
1058,97,2,0.1250,BRONZE
1058,70,3,0.2500,SILVER 
1058,21,1,0.0000,BRONZE
1058,90,2,0.1250,BRONZE
1058,89,1,0.0000,BRONZE
1058,24,1,0.0000,BRONZE
1059,3,4,0.3000,SILVER 
1059,15,4,0.3000,SILVER 
1059,58,5,0.4000,SILVER 
1059,16,4,0.3000,SILVER 
1059,31,2,0.1000,BRONZE
1059,54,3,0.2000,SILVER 
1059,7,5,0.4000,SILVER 
1059,37,1,0.0000,BRONZE
1059,35,5,0.4000,SILVER 
1059,50,7,0.6000,GOLD
1059,84,3,0.2000,SILVER 
1059,40,4,0.3000,SILVER 
1059,95,3,0.2000,SILVER 
1059,46,2,0.1000,BRONZE
1059,63,3,0.2000,SILVER 
1059,44,4,0.3000,SILVER 
1059,21,3,0.2000,SILVER 
1059,20,1,0.0000,BRONZE
1059,67,3,0.2000,SILVER 
1059,94,3,0.2000,SILVER 
1059,71,2,0.1000,BRONZE
1059,99,1,0.0000,BRONZE
1059,29,2,0.1000,BRONZE
1059,77,2,0.1000,BRONZE
1059,27,2,0.1000,BRONZE
1059,22,2,0.1000,BRONZE
1059,47,2,0.1000,BRONZE
1059,53,1,0.0000,BRONZE
1059,68,1,0.0000,BRONZE
1059,59,2,0.1000,BRONZE
1059,17,1,0.0000,BRONZE
1059,43,4,0.3000,SILVER 
1059,45,6,0.5000,GOLD
1059,51,6,0.5000,GOLD
1059,78,3,0.2000,SILVER 
1059,83,8,0.7000,GOLD
1059,100,6,0.5000,GOLD
1059,1,3,0.2000,SILVER 
1059,24,3,0.2000,SILVER 
1059,26,4,0.3000,SILVER 
1059,32,5,0.4000,SILVER 
1059,38,6,0.5000,GOLD
1059,79,11,1.0000,PLATINUM 
1059,90,4,0.3000,SILVER 
1059,97,5,0.4000,SILVER 
1059,98,3,0.2000,SILVER 
1059,2,4,0.3000,SILVER 
1059,4,5,0.4000,SILVER 
1059,8,6,0.5000,GOLD
1059,33,3,0.2000,SILVER 
1059,55,3,0.2000,SILVER 
1059,56,7,0.6000,GOLD
1059,70,5,0.4000,SILVER 
1059,75,3,0.2000,SILVER 
1059,89,3,0.2000,SILVER 
1059,30,5,0.4000,SILVER 
1059,57,6,0.5000,GOLD
1059,64,5,0.4000,SILVER 
1059,69,4,0.3000,SILVER 
1059,39,6,0.5000,GOLD
1059,48,4,0.3000,SILVER 
1059,74,3,0.2000,SILVER 
1059,18,8,0.7000,GOLD
1059,28,4,0.3000,SILVER 
1059,66,5,0.4000,SILVER 
1059,82,6,0.5000,GOLD
1059,19,3,0.2000,SILVER 
1059,92,3,0.2000,SILVER 
1059,96,4,0.3000,SILVER 
1059,34,3,0.2000,SILVER 
1059,36,10,0.9000,PLATINUM 
1059,65,6,0.5000,GOLD
1059,12,3,0.2000,SILVER 
1059,11,3,0.2000,SILVER 
1059,62,8,0.7000,GOLD
1059,6,5,0.4000,SILVER 
1059,41,4,0.3000,SILVER 
1059,80,4,0.3000,SILVER 
1059,81,6,0.5000,GOLD
1059,86,5,0.4000,SILVER 
1059,14,7,0.6000,GOLD
1059,91,4,0.3000,SILVER 
1059,13,7,0.6000,GOLD
1059,73,6,0.5000,GOLD
1059,5,2,0.1000,BRONZE
1059,42,6,0.5000,GOLD
1059,49,4,0.3000,SILVER 
1059,85,4,0.3000,SILVER 
1059,10,5,0.4000,SILVER 
1059,23,3,0.2000,SILVER 
1059,61,3,0.2000,SILVER 
1059,52,3,0.2000,SILVER 
1059,60,4,0.3000,SILVER 
1059,72,5,0.4000,SILVER 
1059,87,3,0.2000,SILVER 
1059,9,6,0.5000,GOLD
