target1,target2,combo_pair,target1_count,combo_conut,affinity_score
7,96,7_96,1284,55,0.0428
7,94,7_94,1284,55,0.0428
7,45,7_45,1284,55,0.0428
7,39,7_39,1284,54,0.0421
7,16,7_16,1284,53,0.0413
7,1,7_1,1284,49,0.0382
7,25,7_25,1284,49,0.0382
11,76,11_76,1293,81,0.0626
11,91,11_91,1293,81,0.0626
11,60,11_60,1293,80,0.0619
11,10,11_10,1293,80,0.0619
11,62,11_62,1293,79,0.0611
11,19,11_19,1293,79,0.0611
11,68,11_68,1293,78,0.0603
11,41,11_41,1293,78,0.0603
11,56,11_56,1293,77,0.0596
11,100,11_100,1293,77,0.0596
11,23,11_23,1293,77,0.0596
11,45,11_45,1293,77,0.0596
11,1,11_1,1293,76,0.0588
11,75,11_75,1293,76,0.0588
11,35,11_35,1293,75,0.0580
11,29,11_29,1293,75,0.0580
11,93,11_93,1293,74,0.0572
11,82,11_82,1293,74,0.0572
11,87,11_87,1293,74,0.0572
11,79,11_79,1293,73,0.0565
11,15,11_15,1293,73,0.0565
11,3,11_3,1293,73,0.0565
11,44,11_44,1293,72,0.0557
11,12,11_12,1293,72,0.0557
11,59,11_59,1293,72,0.0557
11,47,11_47,1293,72,0.0557
11,80,11_80,1293,72,0.0557
11,7,11_7,1293,71,0.0549
11,48,11_48,1293,71,0.0549
11,73,11_73,1293,71,0.0549
11,99,11_99,1293,71,0.0549
11,55,11_55,1293,71,0.0549
11,20,11_20,1293,70,0.0541
11,38,11_38,1293,69,0.0534
11,22,11_22,1293,69,0.0534
11,58,11_58,1293,69,0.0534
11,25,11_25,1293,69,0.0534
11,90,11_90,1293,69,0.0534
11,5,11_5,1293,69,0.0534
11,31,11_31,1293,69,0.0534
11,97,11_97,1293,68,0.0526
11,84,11_84,1293,68,0.0526
11,88,11_88,1293,68,0.0526
11,77,11_77,1293,68,0.0526
11,66,11_66,1293,68,0.0526
11,57,11_57,1293,68,0.0526
11,85,11_85,1293,68,0.0526
11,83,11_83,1293,68,0.0526
11,4,11_4,1293,67,0.0518
11,53,11_53,1293,67,0.0518
11,2,11_2,1293,67,0.0518
11,64,11_64,1293,67,0.0518
11,37,11_37,1293,67,0.0518
11,16,11_16,1293,67,0.0518
11,42,11_42,1293,67,0.0518
11,78,11_78,1293,67,0.0518
11,14,11_14,1293,66,0.0510
11,54,11_54,1293,66,0.0510
11,95,11_95,1293,66,0.0510
11,86,11_86,1293,66,0.0510
11,40,11_40,1293,66,0.0510
11,71,11_71,1293,66,0.0510
11,28,11_28,1293,66,0.0510
11,89,11_89,1293,65,0.0503
11,27,11_27,1293,65,0.0503
11,61,11_61,1293,65,0.0503
11,96,11_96,1293,64,0.0495
11,36,11_36,1293,64,0.0495
11,21,11_21,1293,63,0.0487
11,30,11_30,1293,63,0.0487
11,94,11_94,1293,63,0.0487
11,46,11_46,1293,63,0.0487
11,65,11_65,1293,63,0.0487
11,72,11_72,1293,63,0.0487
11,81,11_81,1293,63,0.0487
11,33,11_33,1293,62,0.0480
11,74,11_74,1293,62,0.0480
11,13,11_13,1293,62,0.0480
11,67,11_67,1293,62,0.0480
11,26,11_26,1293,61,0.0472
11,9,11_9,1293,61,0.0472
11,52,11_52,1293,61,0.0472
11,43,11_43,1293,61,0.0472
11,70,11_70,1293,60,0.0464
11,32,11_32,1293,60,0.0464
11,63,11_63,1293,60,0.0464
11,69,11_69,1293,60,0.0464
11,24,11_24,1293,60,0.0464
11,49,11_49,1293,59,0.0456
11,34,11_34,1293,59,0.0456
11,17,11_17,1293,58,0.0449
11,39,11_39,1293,56,0.0433
11,98,11_98,1293,56,0.0433
11,8,11_8,1293,56,0.0433
11,6,11_6,1293,55,0.0425
11,51,11_51,1293,53,0.0410
11,18,11_18,1293,53,0.0410
11,50,11_50,1293,52,0.0402
11,92,11_92,1293,49,0.0379
26,3,26_3,1311,86,0.0656
26,30,26_30,1311,85,0.0648
26,48,26_48,1311,82,0.0625
26,83,26_83,1311,82,0.0625
26,90,26_90,1311,81,0.0618
26,43,26_43,1311,79,0.0603
26,18,26_18,1311,79,0.0603
26,70,26_70,1311,78,0.0595
26,76,26_76,1311,78,0.0595
26,63,26_63,1311,77,0.0587
26,36,26_36,1311,77,0.0587
26,31,26_31,1311,77,0.0587
26,67,26_67,1311,76,0.0580
26,80,26_80,1311,75,0.0572
26,75,26_75,1311,75,0.0572
26,21,26_21,1311,74,0.0564
26,100,26_100,1311,74,0.0564
26,35,26_35,1311,74,0.0564
26,60,26_60,1311,74,0.0564
26,81,26_81,1311,74,0.0564
26,78,26_78,1311,73,0.0557
26,20,26_20,1311,73,0.0557
26,17,26_17,1311,73,0.0557
26,69,26_69,1311,73,0.0557
26,16,26_16,1311,73,0.0557
26,47,26_47,1311,73,0.0557
26,49,26_49,1311,72,0.0549
26,52,26_52,1311,72,0.0549
26,86,26_86,1311,72,0.0549
26,33,26_33,1311,72,0.0549
26,73,26_73,1311,71,0.0542
26,95,26_95,1311,71,0.0542
26,62,26_62,1311,71,0.0542
26,28,26_28,1311,71,0.0542
26,14,26_14,1311,70,0.0534
26,84,26_84,1311,70,0.0534
26,87,26_87,1311,70,0.0534
26,91,26_91,1311,70,0.0534
26,22,26_22,1311,70,0.0534
26,9,26_9,1311,70,0.0534
26,32,26_32,1311,70,0.0534
26,8,26_8,1311,70,0.0534
26,97,26_97,1311,70,0.0534
26,24,26_24,1311,69,0.0526
26,74,26_74,1311,69,0.0526
26,27,26_27,1311,69,0.0526
26,5,26_5,1311,69,0.0526
26,99,26_99,1311,69,0.0526
26,1,26_1,1311,68,0.0519
26,23,26_23,1311,68,0.0519
26,59,26_59,1311,68,0.0519
26,54,26_54,1311,68,0.0519
26,98,26_98,1311,68,0.0519
26,41,26_41,1311,68,0.0519
26,89,26_89,1311,67,0.0511
26,39,26_39,1311,66,0.0503
26,82,26_82,1311,65,0.0496
26,29,26_29,1311,65,0.0496
26,64,26_64,1311,64,0.0488
26,94,26_94,1311,64,0.0488
26,37,26_37,1311,64,0.0488
26,65,26_65,1311,64,0.0488
26,4,26_4,1311,63,0.0481
26,71,26_71,1311,63,0.0481
26,66,26_66,1311,63,0.0481
26,6,26_6,1311,63,0.0481
26,2,26_2,1311,63,0.0481
26,51,26_51,1311,63,0.0481
26,10,26_10,1311,63,0.0481
26,85,26_85,1311,63,0.0481
26,12,26_12,1311,62,0.0473
26,7,26_7,1311,61,0.0465
26,11,26_11,1311,61,0.0465
26,15,26_15,1311,61,0.0465
26,58,26_58,1311,61,0.0465
26,25,26_25,1311,61,0.0465
26,45,26_45,1311,61,0.0465
26,96,26_96,1311,61,0.0465
26,77,26_77,1311,60,0.0458
26,79,26_79,1311,60,0.0458
26,53,26_53,1311,59,0.0450
26,44,26_44,1311,59,0.0450
26,38,26_38,1311,59,0.0450
26,72,26_72,1311,57,0.0435
26,92,26_92,1311,57,0.0435
26,56,26_56,1311,56,0.0427
26,46,26_46,1311,55,0.0420
26,61,26_61,1311,54,0.0412
26,19,26_19,1311,54,0.0412
26,93,26_93,1311,54,0.0412
26,55,26_55,1311,54,0.0412
26,57,26_57,1311,53,0.0404
26,68,26_68,1311,52,0.0397
26,13,26_13,1311,50,0.0381
26,40,26_40,1311,49,0.0374
26,34,26_34,1311,49,0.0374
26,88,26_88,1311,49,0.0374
26,42,26_42,1311,46,0.0351
26,50,26_50,1311,45,0.0343
50,96,50_96,1261,86,0.0682
50,66,50_66,1261,86,0.0682
50,88,50_88,1261,86,0.0682
50,34,50_34,1261,81,0.0642
50,95,50_95,1261,80,0.0634
50,47,50_47,1261,78,0.0619
50,72,50_72,1261,77,0.0611
50,52,50_52,1261,75,0.0595
50,28,50_28,1261,75,0.0595
50,36,50_36,1261,74,0.0587
50,8,50_8,1261,73,0.0579
50,27,50_27,1261,73,0.0579
50,12,50_12,1261,73,0.0579
50,45,50_45,1261,73,0.0579
50,68,50_68,1261,72,0.0571
50,31,50_31,1261,72,0.0571
50,98,50_98,1261,72,0.0571
50,54,50_54,1261,72,0.0571
50,14,50_14,1261,71,0.0563
50,82,50_82,1261,71,0.0563
50,56,50_56,1261,70,0.0555
50,84,50_84,1261,70,0.0555
50,57,50_57,1261,70,0.0555
50,83,50_83,1261,70,0.0555
50,74,50_74,1261,70,0.0555
50,62,50_62,1261,70,0.0555
50,58,50_58,1261,70,0.0555
50,89,50_89,1261,70,0.0555
50,93,50_93,1261,70,0.0555
50,25,50_25,1261,70,0.0555
50,40,50_40,1261,70,0.0555
50,100,50_100,1261,69,0.0547
50,60,50_60,1261,69,0.0547
50,63,50_63,1261,69,0.0547
50,86,50_86,1261,69,0.0547
50,81,50_81,1261,69,0.0547
50,35,50_35,1261,68,0.0539
50,71,50_71,1261,68,0.0539
50,15,50_15,1261,68,0.0539
50,77,50_77,1261,68,0.0539
50,64,50_64,1261,67,0.0531
50,32,50_32,1261,67,0.0531
50,37,50_37,1261,67,0.0531
50,80,50_80,1261,66,0.0523
50,43,50_43,1261,66,0.0523
50,9,50_9,1261,66,0.0523
50,59,50_59,1261,66,0.0523
50,48,50_48,1261,65,0.0515
50,51,50_51,1261,65,0.0515
50,24,50_24,1261,65,0.0515
50,92,50_92,1261,65,0.0515
50,69,50_69,1261,65,0.0515
50,91,50_91,1261,65,0.0515
50,61,50_61,1261,65,0.0515
50,7,50_7,1261,64,0.0508
50,42,50_42,1261,64,0.0508
50,30,50_30,1261,64,0.0508
50,6,50_6,1261,64,0.0508
50,94,50_94,1261,64,0.0508
50,97,50_97,1261,63,0.0500
50,49,50_49,1261,63,0.0500
50,87,50_87,1261,63,0.0500
50,73,50_73,1261,62,0.0492
50,65,50_65,1261,62,0.0492
50,41,50_41,1261,62,0.0492
50,79,50_79,1261,62,0.0492
50,2,50_2,1261,62,0.0492
50,46,50_46,1261,61,0.0484
50,29,50_29,1261,60,0.0476
50,78,50_78,1261,60,0.0476
50,4,50_4,1261,59,0.0468
50,22,50_22,1261,59,0.0468
50,44,50_44,1261,59,0.0468
50,20,50_20,1261,59,0.0468
50,75,50_75,1261,59,0.0468
50,70,50_70,1261,58,0.0460
50,18,50_18,1261,58,0.0460
50,1,50_1,1261,58,0.0460
50,16,50_16,1261,57,0.0452
50,38,50_38,1261,57,0.0452
50,55,50_55,1261,56,0.0444
50,99,50_99,1261,56,0.0444
50,10,50_10,1261,56,0.0444
50,5,50_5,1261,56,0.0444
50,39,50_39,1261,56,0.0444
50,67,50_67,1261,56,0.0444
50,85,50_85,1261,55,0.0436
50,21,50_21,1261,54,0.0428
50,33,50_33,1261,54,0.0428
50,53,50_53,1261,54,0.0428
50,19,50_19,1261,53,0.0420
50,17,50_17,1261,53,0.0420
50,13,50_13,1261,53,0.0420
50,90,50_90,1261,53,0.0420
50,11,50_11,1261,52,0.0412
50,23,50_23,1261,52,0.0412
50,76,50_76,1261,51,0.0404
50,3,50_3,1261,50,0.0397
50,26,50_26,1261,45,0.0357
56,48,56_48,1311,88,0.0671
56,59,56_59,1311,86,0.0656
56,3,56_3,1311,84,0.0641
56,83,56_83,1311,84,0.0641
56,75,56_75,1311,82,0.0625
56,66,56_66,1311,81,0.0618
56,97,56_97,1311,79,0.0603
56,100,56_100,1311,79,0.0603
56,11,56_11,1311,77,0.0587
56,33,56_33,1311,77,0.0587
56,67,56_67,1311,77,0.0587
56,79,56_79,1311,76,0.0580
56,17,56_17,1311,76,0.0580
56,55,56_55,1311,75,0.0572
56,9,56_9,1311,75,0.0572
56,5,56_5,1311,75,0.0572
56,21,56_21,1311,74,0.0564
56,80,56_80,1311,74,0.0564
56,89,56_89,1311,74,0.0564
56,12,56_12,1311,74,0.0564
56,85,56_85,1311,73,0.0557
56,46,56_46,1311,72,0.0549
56,72,56_72,1311,72,0.0549
56,62,56_62,1311,72,0.0549
56,8,56_8,1311,72,0.0549
56,71,56_71,1311,72,0.0549
56,87,56_87,1311,72,0.0549
56,29,56_29,1311,72,0.0549
56,86,56_86,1311,72,0.0549
56,47,56_47,1311,71,0.0542
56,51,56_51,1311,71,0.0542
56,99,56_99,1311,71,0.0542
56,36,56_36,1311,71,0.0542
56,19,56_19,1311,71,0.0542
56,63,56_63,1311,71,0.0542
56,10,56_10,1311,71,0.0542
56,28,56_28,1311,70,0.0534
56,50,56_50,1311,70,0.0534
56,2,56_2,1311,70,0.0534
56,69,56_69,1311,70,0.0534
56,74,56_74,1311,70,0.0534
56,82,56_82,1311,69,0.0526
56,27,56_27,1311,69,0.0526
56,32,56_32,1311,69,0.0526
56,18,56_18,1311,68,0.0519
56,91,56_91,1311,68,0.0519
56,7,56_7,1311,67,0.0511
56,52,56_52,1311,67,0.0511
56,35,56_35,1311,67,0.0511
56,76,56_76,1311,67,0.0511
56,1,56_1,1311,67,0.0511
56,64,56_64,1311,67,0.0511
56,6,56_6,1311,66,0.0503
56,22,56_22,1311,66,0.0503
56,15,56_15,1311,65,0.0496
56,25,56_25,1311,65,0.0496
56,34,56_34,1311,65,0.0496
56,60,56_60,1311,65,0.0496
56,65,56_65,1311,65,0.0496
56,45,56_45,1311,65,0.0496
56,70,56_70,1311,65,0.0496
56,95,56_95,1311,64,0.0488
56,61,56_61,1311,64,0.0488
56,94,56_94,1311,64,0.0488
56,81,56_81,1311,64,0.0488
56,40,56_40,1311,64,0.0488
56,38,56_38,1311,64,0.0488
56,53,56_53,1311,63,0.0481
56,96,56_96,1311,63,0.0481
56,93,56_93,1311,63,0.0481
56,41,56_41,1311,62,0.0473
56,68,56_68,1311,62,0.0473
56,20,56_20,1311,61,0.0465
56,13,56_13,1311,61,0.0465
56,31,56_31,1311,61,0.0465
56,90,56_90,1311,61,0.0465
56,84,56_84,1311,60,0.0458
56,43,56_43,1311,60,0.0458
56,54,56_54,1311,60,0.0458
56,57,56_57,1311,60,0.0458
56,88,56_88,1311,60,0.0458
56,4,56_4,1311,59,0.0450
56,58,56_58,1311,59,0.0450
56,77,56_77,1311,59,0.0450
56,42,56_42,1311,59,0.0450
56,16,56_16,1311,59,0.0450
56,37,56_37,1311,58,0.0442
56,98,56_98,1311,58,0.0442
56,39,56_39,1311,57,0.0435
56,44,56_44,1311,57,0.0435
56,23,56_23,1311,57,0.0435
56,49,56_49,1311,56,0.0427
56,26,56_26,1311,56,0.0427
56,78,56_78,1311,55,0.0420
56,73,56_73,1311,53,0.0404
56,92,56_92,1311,52,0.0397
56,24,56_24,1311,51,0.0389
56,30,56_30,1311,50,0.0381
56,14,56_14,1311,49,0.0374
31,70,31_70,1333,86,0.0645
31,15,31_15,1333,86,0.0645
31,33,31_33,1333,83,0.0623
31,42,31_42,1333,82,0.0615
31,24,31_24,1333,82,0.0615
31,35,31_35,1333,80,0.0600
31,12,31_12,1333,80,0.0600
31,17,31_17,1333,79,0.0593
31,94,31_94,1333,79,0.0593
31,19,31_19,1333,78,0.0585
31,10,31_10,1333,78,0.0585
31,14,31_14,1333,78,0.0585
31,57,31_57,1333,78,0.0585
31,100,31_100,1333,78,0.0585
31,87,31_87,1333,78,0.0585
31,39,31_39,1333,78,0.0585
31,27,31_27,1333,77,0.0578
31,26,31_26,1333,77,0.0578
31,2,31_2,1333,76,0.0570
31,28,31_28,1333,75,0.0563
31,47,31_47,1333,75,0.0563
31,54,31_54,1333,75,0.0563
31,97,31_97,1333,74,0.0555
31,8,31_8,1333,74,0.0555
31,44,31_44,1333,73,0.0548
31,83,31_83,1333,73,0.0548
31,80,31_80,1333,73,0.0548
31,52,31_52,1333,73,0.0548
31,66,31_66,1333,73,0.0548
31,81,31_81,1333,73,0.0548
31,50,31_50,1333,72,0.0540
31,36,31_36,1333,72,0.0540
31,62,31_62,1333,71,0.0533
31,7,31_7,1333,71,0.0533
31,88,31_88,1333,71,0.0533
31,64,31_64,1333,71,0.0533
31,71,31_71,1333,70,0.0525
31,3,31_3,1333,70,0.0525
31,4,31_4,1333,70,0.0525
31,5,31_5,1333,70,0.0525
31,58,31_58,1333,69,0.0518
31,46,31_46,1333,69,0.0518
31,13,31_13,1333,69,0.0518
31,11,31_11,1333,69,0.0518
31,69,31_69,1333,69,0.0518
31,30,31_30,1333,69,0.0518
31,79,31_79,1333,69,0.0518
31,84,31_84,1333,69,0.0518
31,18,31_18,1333,69,0.0518
31,63,31_63,1333,68,0.0510
31,53,31_53,1333,68,0.0510
31,86,31_86,1333,68,0.0510
31,92,31_92,1333,68,0.0510
31,45,31_45,1333,68,0.0510
31,85,31_85,1333,68,0.0510
31,49,31_49,1333,67,0.0503
31,74,31_74,1333,67,0.0503
31,77,31_77,1333,67,0.0503
31,20,31_20,1333,67,0.0503
31,22,31_22,1333,67,0.0503
31,73,31_73,1333,67,0.0503
31,6,31_6,1333,67,0.0503
31,65,31_65,1333,67,0.0503
31,16,31_16,1333,67,0.0503
31,61,31_61,1333,67,0.0503
31,34,31_34,1333,66,0.0495
31,99,31_99,1333,66,0.0495
31,60,31_60,1333,66,0.0495
31,59,31_59,1333,65,0.0488
31,48,31_48,1333,65,0.0488
31,95,31_95,1333,65,0.0488
31,43,31_43,1333,63,0.0473
31,25,31_25,1333,63,0.0473
31,67,31_67,1333,63,0.0473
31,76,31_76,1333,62,0.0465
31,40,31_40,1333,62,0.0465
31,72,31_72,1333,62,0.0465
31,29,31_29,1333,62,0.0465
31,78,31_78,1333,62,0.0465
31,55,31_55,1333,61,0.0458
31,56,31_56,1333,61,0.0458
31,38,31_38,1333,61,0.0458
31,82,31_82,1333,61,0.0458
31,37,31_37,1333,61,0.0458
31,23,31_23,1333,61,0.0458
31,32,31_32,1333,60,0.0450
31,68,31_68,1333,59,0.0443
31,98,31_98,1333,59,0.0443
31,21,31_21,1333,59,0.0443
31,9,31_9,1333,58,0.0435
31,51,31_51,1333,58,0.0435
31,90,31_90,1333,56,0.0420
31,89,31_89,1333,56,0.0420
31,96,31_96,1333,56,0.0420
31,75,31_75,1333,56,0.0420
31,41,31_41,1333,56,0.0420
31,91,31_91,1333,55,0.0413
31,1,31_1,1333,47,0.0353
31,93,31_93,1333,39,0.0293
89,82,89_82,1306,88,0.0674
89,70,89_70,1306,87,0.0666
89,22,89_22,1306,83,0.0636
89,38,89_38,1306,81,0.0620
89,9,89_9,1306,81,0.0620
89,75,89_75,1306,80,0.0613
89,78,89_78,1306,79,0.0605
89,58,89_58,1306,79,0.0605
89,29,89_29,1306,78,0.0597
89,77,89_77,1306,77,0.0590
89,84,89_84,1306,77,0.0590
89,1,89_1,1306,76,0.0582
89,40,89_40,1306,76,0.0582
89,96,89_96,1306,76,0.0582
89,100,89_100,1306,75,0.0574
89,13,89_13,1306,75,0.0574
89,17,89_17,1306,75,0.0574
89,80,89_80,1306,75,0.0574
89,79,89_79,1306,75,0.0574
89,68,89_68,1306,74,0.0567
89,56,89_56,1306,74,0.0567
89,19,89_19,1306,74,0.0567
89,48,89_48,1306,73,0.0559
89,81,89_81,1306,73,0.0559
89,87,89_87,1306,73,0.0559
89,46,89_46,1306,73,0.0559
89,62,89_62,1306,73,0.0559
89,64,89_64,1306,72,0.0551
89,7,89_7,1306,72,0.0551
89,4,89_4,1306,72,0.0551
89,37,89_37,1306,72,0.0551
89,10,89_10,1306,72,0.0551
89,30,89_30,1306,71,0.0544
89,54,89_54,1306,71,0.0544
89,63,89_63,1306,71,0.0544
89,60,89_60,1306,70,0.0536
89,55,89_55,1306,70,0.0536
89,66,89_66,1306,70,0.0536
89,59,89_59,1306,70,0.0536
89,32,89_32,1306,70,0.0536
89,35,89_35,1306,70,0.0536
89,50,89_50,1306,70,0.0536
89,44,89_44,1306,70,0.0536
89,24,89_24,1306,69,0.0528
89,86,89_86,1306,69,0.0528
89,57,89_57,1306,69,0.0528
89,71,89_71,1306,69,0.0528
89,52,89_52,1306,69,0.0528
89,23,89_23,1306,68,0.0521
89,14,89_14,1306,68,0.0521
89,76,89_76,1306,68,0.0521
89,67,89_67,1306,68,0.0521
89,61,89_61,1306,68,0.0521
89,2,89_2,1306,68,0.0521
89,51,89_51,1306,67,0.0513
89,93,89_93,1306,67,0.0513
89,26,89_26,1306,67,0.0513
89,41,89_41,1306,67,0.0513
89,8,89_8,1306,67,0.0513
89,72,89_72,1306,66,0.0505
89,97,89_97,1306,66,0.0505
89,33,89_33,1306,66,0.0505
89,15,89_15,1306,66,0.0505
89,65,89_65,1306,66,0.0505
89,69,89_69,1306,65,0.0498
89,83,89_83,1306,65,0.0498
89,73,89_73,1306,65,0.0498
89,12,89_12,1306,65,0.0498
89,11,89_11,1306,65,0.0498
89,53,89_53,1306,65,0.0498
89,45,89_45,1306,65,0.0498
89,27,89_27,1306,64,0.0490
89,36,89_36,1306,64,0.0490
89,90,89_90,1306,63,0.0482
89,74,89_74,1306,63,0.0482
89,94,89_94,1306,63,0.0482
89,42,89_42,1306,63,0.0482
89,92,89_92,1306,63,0.0482
89,34,89_34,1306,63,0.0482
89,21,89_21,1306,62,0.0475
89,49,89_49,1306,62,0.0475
89,91,89_91,1306,62,0.0475
89,18,89_18,1306,62,0.0475
89,85,89_85,1306,62,0.0475
89,99,89_99,1306,61,0.0467
89,5,89_5,1306,61,0.0467
89,98,89_98,1306,60,0.0459
89,3,89_3,1306,60,0.0459
89,39,89_39,1306,60,0.0459
89,43,89_43,1306,60,0.0459
89,6,89_6,1306,59,0.0452
89,95,89_95,1306,59,0.0452
89,16,89_16,1306,58,0.0444
89,25,89_25,1306,58,0.0444
89,88,89_88,1306,58,0.0444
89,47,89_47,1306,57,0.0436
89,28,89_28,1306,57,0.0436
89,31,89_31,1306,56,0.0429
89,20,89_20,1306,50,0.0383
58,6,58_6,1266,87,0.0687
58,60,58_60,1266,82,0.0648
58,18,58_18,1266,82,0.0648
58,96,58_96,1266,81,0.0640
58,41,58_41,1266,79,0.0624
58,89,58_89,1266,79,0.0624
58,81,58_81,1266,78,0.0616
58,97,58_97,1266,78,0.0616
58,32,58_32,1266,78,0.0616
58,43,58_43,1266,77,0.0608
58,75,58_75,1266,77,0.0608
58,14,58_14,1266,76,0.0600
58,62,58_62,1266,74,0.0585
58,59,58_59,1266,74,0.0585
58,68,58_68,1266,74,0.0585
58,16,58_16,1266,73,0.0577
58,76,58_76,1266,73,0.0577
58,86,58_86,1266,73,0.0577
58,34,58_34,1266,73,0.0577
58,80,58_80,1266,73,0.0577
58,10,58_10,1266,72,0.0569
58,2,58_2,1266,72,0.0569
58,47,58_47,1266,72,0.0569
58,35,58_35,1266,72,0.0569
58,79,58_79,1266,72,0.0569
58,13,58_13,1266,71,0.0561
58,22,58_22,1266,71,0.0561
58,90,58_90,1266,71,0.0561
58,61,58_61,1266,71,0.0561
58,27,58_27,1266,71,0.0561
58,45,58_45,1266,71,0.0561
58,36,58_36,1266,70,0.0553
58,92,58_92,1266,70,0.0553
58,12,58_12,1266,70,0.0553
58,50,58_50,1266,70,0.0553
58,30,58_30,1266,70,0.0553
58,93,58_93,1266,70,0.0553
58,88,58_88,1266,70,0.0553
58,31,58_31,1266,69,0.0545
58,11,58_11,1266,69,0.0545
58,83,58_83,1266,69,0.0545
58,46,58_46,1266,68,0.0537
58,37,58_37,1266,68,0.0537
58,95,58_95,1266,68,0.0537
58,49,58_49,1266,68,0.0537
58,57,58_57,1266,68,0.0537
58,44,58_44,1266,68,0.0537
58,85,58_85,1266,68,0.0537
58,69,58_69,1266,67,0.0529
58,28,58_28,1266,66,0.0521
58,23,58_23,1266,66,0.0521
58,71,58_71,1266,66,0.0521
58,64,58_64,1266,66,0.0521
58,87,58_87,1266,66,0.0521
58,39,58_39,1266,66,0.0521
58,94,58_94,1266,65,0.0513
58,100,58_100,1266,65,0.0513
58,98,58_98,1266,65,0.0513
58,54,58_54,1266,65,0.0513
58,84,58_84,1266,65,0.0513
58,20,58_20,1266,64,0.0506
58,52,58_52,1266,64,0.0506
58,74,58_74,1266,64,0.0506
58,15,58_15,1266,64,0.0506
58,25,58_25,1266,64,0.0506
58,66,58_66,1266,64,0.0506
58,78,58_78,1266,64,0.0506
58,8,58_8,1266,63,0.0498
58,51,58_51,1266,63,0.0498
58,99,58_99,1266,62,0.0490
58,7,58_7,1266,62,0.0490
58,77,58_77,1266,62,0.0490
58,9,58_9,1266,61,0.0482
58,26,58_26,1266,61,0.0482
58,65,58_65,1266,61,0.0482
58,55,58_55,1266,61,0.0482
58,3,58_3,1266,60,0.0474
58,1,58_1,1266,60,0.0474
58,73,58_73,1266,60,0.0474
58,91,58_91,1266,60,0.0474
58,56,58_56,1266,59,0.0466
58,38,58_38,1266,59,0.0466
58,5,58_5,1266,59,0.0466
58,63,58_63,1266,59,0.0466
58,53,58_53,1266,59,0.0466
58,17,58_17,1266,59,0.0466
58,19,58_19,1266,58,0.0458
58,29,58_29,1266,57,0.0450
58,48,58_48,1266,57,0.0450
58,4,58_4,1266,57,0.0450
58,82,58_82,1266,57,0.0450
58,70,58_70,1266,57,0.0450
58,67,58_67,1266,56,0.0442
58,42,58_42,1266,56,0.0442
58,40,58_40,1266,56,0.0442
58,21,58_21,1266,55,0.0434
58,24,58_24,1266,55,0.0434
58,33,58_33,1266,51,0.0403
58,72,58_72,1266,48,0.0379
62,68,62_68,1316,87,0.0661
62,43,62_43,1316,83,0.0631
62,86,62_86,1316,82,0.0623
62,21,62_21,1316,81,0.0616
62,97,62_97,1316,80,0.0608
62,64,62_64,1316,80,0.0608
62,99,62_99,1316,80,0.0608
62,11,62_11,1316,79,0.0600
62,55,62_55,1316,79,0.0600
62,4,62_4,1316,78,0.0593
62,48,62_48,1316,78,0.0593
62,22,62_22,1316,77,0.0585
62,28,62_28,1316,77,0.0585
62,41,62_41,1316,77,0.0585
62,6,62_6,1316,76,0.0578
62,94,62_94,1316,76,0.0578
62,29,62_29,1316,75,0.0570
62,20,62_20,1316,75,0.0570
62,78,62_78,1316,75,0.0570
62,76,62_76,1316,74,0.0562
62,67,62_67,1316,74,0.0562
62,58,62_58,1316,74,0.0562
62,85,62_85,1316,74,0.0562
62,7,62_7,1316,74,0.0562
62,83,62_83,1316,74,0.0562
62,73,62_73,1316,74,0.0562
62,81,62_81,1316,74,0.0562
62,18,62_18,1316,73,0.0555
62,1,62_1,1316,73,0.0555
62,14,62_14,1316,73,0.0555
62,52,62_52,1316,73,0.0555
62,89,62_89,1316,73,0.0555
62,54,62_54,1316,72,0.0547
62,56,62_56,1316,72,0.0547
62,84,62_84,1316,72,0.0547
62,36,62_36,1316,72,0.0547
62,31,62_31,1316,71,0.0540
62,25,62_25,1316,71,0.0540
62,26,62_26,1316,71,0.0540
62,51,62_51,1316,71,0.0540
62,65,62_65,1316,70,0.0532
62,50,62_50,1316,70,0.0532
62,53,62_53,1316,70,0.0532
62,98,62_98,1316,69,0.0524
62,15,62_15,1316,69,0.0524
62,39,62_39,1316,69,0.0524
62,35,62_35,1316,69,0.0524
62,38,62_38,1316,68,0.0517
62,88,62_88,1316,68,0.0517
62,33,62_33,1316,68,0.0517
62,93,62_93,1316,68,0.0517
62,95,62_95,1316,68,0.0517
62,87,62_87,1316,67,0.0509
62,3,62_3,1316,67,0.0509
62,79,62_79,1316,67,0.0509
62,57,62_57,1316,67,0.0509
62,46,62_46,1316,66,0.0502
62,75,62_75,1316,66,0.0502
62,30,62_30,1316,66,0.0502
62,80,62_80,1316,66,0.0502
62,61,62_61,1316,66,0.0502
62,70,62_70,1316,66,0.0502
62,66,62_66,1316,65,0.0494
62,90,62_90,1316,65,0.0494
62,45,62_45,1316,65,0.0494
62,69,62_69,1316,64,0.0486
62,92,62_92,1316,64,0.0486
62,47,62_47,1316,64,0.0486
62,10,62_10,1316,63,0.0479
62,74,62_74,1316,63,0.0479
62,19,62_19,1316,63,0.0479
62,91,62_91,1316,63,0.0479
62,37,62_37,1316,63,0.0479
62,17,62_17,1316,63,0.0479
62,59,62_59,1316,63,0.0479
62,63,62_63,1316,62,0.0471
